player_id,season_id,matches,innings,runs,balls,average,strike_rate,fours,sixes,fifties,hundreds,dot_ball_pct,boundary_pct,highest_score
549,15,2,2,18.0,30.0,9.0,60.0,3,0,0,0,70.0,10.0,18.0
549,16,3,3,35.0,32.0,11.67,109.38,4,0,0,0,34.38,12.5,20.0
48,6,9,9,174.0,132.0,19.33,131.82,11,10,1,0,35.61,15.91,60.0
48,7,9,9,108.0,91.0,12.0,118.68,4,8,0,0,40.66,13.19,29.0
48,8,2,2,13.0,18.0,6.5,72.22,0,0,0,0,27.78,0.0,7.0
25,11,7,7,115.0,99.0,16.43,116.16,11,5,0,0,44.44,16.16,44.0
11,10,1,1,14.0,6.0,14.0,233.33,0,2,0,0,33.33,33.33,14.0
11,11,4,4,50.0,29.0,12.5,172.41,1,4,0,0,20.69,17.24,39.0
11,12,2,2,7.0,9.0,3.5,77.78,1,0,0,0,55.56,11.11,7.0
11,13,3,3,7.0,12.0,2.33,58.33,0,0,0,0,50.0,0.0,5.0
11,14,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
11,16,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
11,18,4,4,37.0,25.0,9.25,148.0,3,2,0,0,32.0,20.0,28.0
47,2,3,3,34.0,32.0,11.33,106.25,3,0,0,0,25.0,9.38,29.0
47,3,3,3,33.0,27.0,11.0,122.22,4,0,0,0,18.52,14.81,19.0
47,4,4,4,23.0,28.0,5.75,82.14,1,1,0,0,35.71,7.14,18.0
47,5,6,6,31.0,26.0,5.17,119.23,3,1,0,0,30.77,15.38,20.0
623,10,1,1,6.0,5.0,6.0,120.0,1,0,0,0,40.0,20.0,6.0
700,1,2,2,11.0,9.0,5.5,122.22,1,0,0,0,11.11,11.11,10.0
525,15,7,7,252.0,173.0,36.0,145.66,23,12,3,0,30.06,20.23,87.0
525,16,15,15,672.0,481.0,44.8,139.71,77,18,6,0,31.6,19.75,92.0
525,18,6,6,156.0,119.0,26.0,131.09,17,4,2,0,30.25,17.65,69.0
578,3,2,2,4.0,13.0,2.0,30.77,0,0,0,0,69.23,0.0,3.0
777,1,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
399,1,12,12,179.0,131.0,14.92,136.64,15,7,0,0,32.06,16.79,45.0
399,2,10,10,219.0,165.0,21.9,132.73,17,7,1,0,26.67,14.55,52.0
399,3,13,14,445.0,300.0,34.23,148.33,55,12,1,1,30.0,22.33,110.0
399,4,13,13,299.0,257.0,23.0,116.34,35,5,3,0,37.74,15.56,76.0
399,5,15,15,335.0,298.0,22.33,112.42,39,3,3,0,36.91,14.09,56.0
399,6,15,15,331.0,313.0,22.07,105.75,39,6,2,0,46.33,14.38,66.0
659,3,1,1,19.0,24.0,19.0,79.17,1,0,0,0,33.33,4.17,19.0
450,13,1,1,0.0,2.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
450,14,2,2,6.0,6.0,3.0,100.0,0,0,0,0,33.33,0.0,3.0
450,15,10,10,38.0,36.0,3.8,105.56,1,3,0,0,50.0,11.11,15.0
183,11,1,1,8.0,9.0,8.0,88.89,0,1,0,0,66.67,11.11,8.0
183,12,1,1,5.0,8.0,5.0,62.5,0,0,0,0,37.5,0.0,5.0
177,1,3,3,45.0,40.0,15.0,112.5,5,1,0,0,40.0,15.0,20.0
177,2,8,8,215.0,132.0,26.88,162.88,12,15,0,0,27.27,20.45,49.0
177,3,3,3,22.0,25.0,7.33,88.0,1,1,0,0,48.0,8.0,13.0
177,5,6,6,157.0,98.0,26.17,160.2,18,7,1,0,34.69,25.51,87.0
177,6,13,13,418.0,341.0,32.15,122.58,40,19,4,0,44.87,17.3,68.0
177,7,16,16,566.0,416.0,35.38,136.06,50,34,5,0,40.87,20.19,79.0
177,8,16,16,399.0,335.0,24.94,119.1,52,16,2,0,51.04,20.3,62.0
177,9,12,12,324.0,221.0,27.0,146.61,35,16,3,0,40.72,23.08,73.0
177,10,11,11,239.0,156.0,21.73,153.21,32,8,2,0,35.9,25.64,74.0
682,1,1,1,2.0,16.0,2.0,12.5,0,0,0,0,87.5,0.0,2.0
682,2,3,3,9.0,17.0,3.0,52.94,0,0,0,0,41.18,0.0,7.0
682,4,1,1,2.0,4.0,2.0,50.0,0,0,0,0,50.0,0.0,2.0
682,5,1,1,10.0,5.0,10.0,200.0,2,0,0,0,20.0,40.0,10.0
682,7,2,2,35.0,25.0,17.5,140.0,1,2,0,0,24.0,12.0,28.0
682,8,2,2,4.0,11.0,2.0,36.36,0,0,0,0,63.64,0.0,3.0
682,9,5,5,27.0,16.0,5.4,168.75,3,0,0,0,18.75,18.75,10.0
682,10,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
682,11,2,2,6.0,7.0,3.0,85.71,0,0,0,0,14.29,0.0,3.0
682,12,1,1,5.0,3.0,5.0,166.67,1,0,0,0,33.33,33.33,5.0
682,13,1,1,3.0,2.0,3.0,150.0,0,0,0,0,0.0,0.0,3.0
369,1,2,2,18.0,18.0,9.0,100.0,3,0,0,0,44.44,16.67,17.0
62,18,1,1,1.0,3.0,1.0,33.33,0,0,0,0,66.67,0.0,1.0
663,4,13,13,190.0,159.0,14.62,119.5,9,7,0,0,29.56,10.06,30.0
663,5,7,7,145.0,118.0,20.71,122.88,8,6,0,0,26.27,11.86,39.0
663,6,2,2,6.0,15.0,3.0,40.0,0,0,0,0,66.67,0.0,4.0
663,10,9,9,79.0,49.0,8.78,161.22,5,5,0,0,32.65,20.41,17.0
663,11,3,3,26.0,33.0,8.67,78.79,0,1,0,0,33.33,3.03,13.0
663,14,7,7,14.0,24.0,2.0,58.33,1,0,0,0,54.17,4.17,9.0
429,1,2,2,13.0,13.0,6.5,100.0,1,0,0,0,38.46,7.69,9.0
243,1,2,2,2.0,5.0,1.0,40.0,0,0,0,0,60.0,0.0,1.0
243,2,1,1,0.0,3.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
243,3,4,4,13.0,17.0,3.25,76.47,2,0,0,0,52.94,11.76,8.0
243,4,5,5,36.0,35.0,7.2,102.86,3,0,0,0,34.29,8.57,13.0
243,5,5,5,19.0,21.0,3.8,90.48,0,1,0,0,52.38,4.76,7.0
243,6,8,8,53.0,36.0,6.62,147.22,5,2,0,0,36.11,19.44,18.0
243,7,3,3,22.0,26.0,7.33,84.62,1,0,0,0,38.46,3.85,12.0
243,8,3,3,20.0,13.0,6.67,153.85,3,0,0,0,23.08,23.08,19.0
243,9,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
243,13,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
667,11,13,13,382.0,276.0,29.38,138.41,32,24,2,0,43.48,20.29,65.0
667,12,3,3,48.0,52.0,16.0,92.31,4,2,0,0,51.92,11.54,32.0
667,14,5,5,151.0,93.0,30.2,162.37,18,7,1,0,37.63,26.88,58.0
667,15,5,5,73.0,56.0,14.6,130.36,8,3,1,0,39.29,19.64,55.0
10,3,4,4,35.0,30.0,8.75,116.67,2,1,0,0,30.0,10.0,17.0
10,4,9,9,137.0,117.0,15.22,117.09,17,3,1,0,44.44,17.09,66.0
10,6,13,13,307.0,240.0,23.62,127.92,28,13,1,0,37.5,17.08,51.0
10,8,9,9,187.0,151.0,20.78,123.84,11,11,1,0,41.06,14.57,63.0
10,9,6,6,123.0,105.0,20.5,117.14,8,4,1,0,33.33,11.43,51.0
10,10,4,4,65.0,62.0,16.25,104.84,6,2,0,0,38.71,12.9,26.0
10,13,14,15,419.0,304.0,29.93,137.83,32,24,1,0,36.18,18.42,68.0
10,14,15,15,133.0,139.0,8.87,95.68,8,6,0,0,44.6,10.07,47.0
587,9,2,2,24.0,14.0,12.0,171.43,2,2,0,0,35.71,28.57,19.0
626,9,3,3,14.0,13.0,4.67,107.69,2,0,0,0,38.46,15.38,9.0
438,5,12,12,398.0,304.0,33.17,130.92,29,17,3,0,34.21,15.13,73.0
438,7,12,12,303.0,235.0,25.25,128.94,26,7,2,0,27.66,14.04,54.0
438,8,15,15,380.0,304.0,25.33,125.0,37,5,1,0,29.28,13.82,55.0
438,9,6,6,206.0,162.0,34.33,127.16,17,9,2,0,35.8,16.05,69.0
438,10,1,1,8.0,7.0,8.0,114.29,1,0,0,0,28.57,14.29,8.0
438,11,6,6,162.0,129.0,27.0,125.58,17,6,1,0,41.09,17.83,67.0
438,12,12,12,396.0,321.0,33.0,123.36,36,15,3,0,38.01,15.89,96.0
438,13,13,13,449.0,319.0,34.54,140.75,42,14,4,0,29.78,17.55,87.0
438,14,16,16,633.0,458.0,39.56,138.21,61,23,6,0,32.1,18.34,95.0
438,15,16,16,468.0,367.0,29.25,127.52,49,13,3,0,37.87,16.89,96.0
438,16,14,14,730.0,475.0,52.14,153.68,60,36,8,0,26.11,20.21,84.0
438,17,15,15,438.0,271.0,29.2,161.62,47,21,4,0,33.21,25.09,64.0
438,18,9,9,202.0,163.0,22.44,123.93,18,8,2,0,37.42,15.95,62.0
766,14,2,2,6.0,12.0,3.0,50.0,0,0,0,0,50.0,0.0,6.0
766,15,1,1,8.0,7.0,8.0,114.29,1,0,0,0,42.86,14.29,8.0
473,15,1,1,2.0,8.0,2.0,25.0,0,0,0,0,75.0,0.0,2.0
473,16,1,1,1.0,5.0,1.0,20.0,0,0,0,0,80.0,0.0,1.0
473,18,1,1,2.0,2.0,2.0,100.0,0,0,0,0,0.0,0.0,2.0
566,2,2,2,4.0,5.0,2.0,80.0,0,0,0,0,60.0,0.0,3.0
505,3,9,9,164.0,154.0,18.22,106.49,19,1,0,0,34.42,12.99,45.0
505,4,2,2,19.0,19.0,9.5,100.0,3,0,0,0,47.37,15.79,16.0
383,17,5,5,14.0,22.0,2.8,63.64,0,1,0,0,50.0,4.55,8.0
383,18,2,2,17.0,11.0,8.5,154.55,2,1,0,0,45.45,27.27,12.0
340,1,14,14,534.0,379.0,38.14,140.9,68,8,5,0,29.55,20.05,86.0
340,2,15,15,286.0,278.0,19.07,102.88,32,2,1,0,43.17,12.23,71.0
340,3,10,10,277.0,217.0,27.7,127.65,32,2,2,0,32.72,15.67,72.0
340,4,15,15,378.0,317.0,25.2,119.24,44,3,2,0,32.49,14.83,75.0
340,5,17,17,590.0,411.0,34.71,143.55,64,17,6,0,30.66,19.71,93.0
340,6,15,15,406.0,343.0,27.07,118.37,51,5,4,0,39.07,16.33,60.0
340,7,16,16,335.0,293.0,20.94,114.33,36,4,3,0,36.52,13.65,69.0
340,8,13,13,327.0,278.0,25.15,117.63,41,4,3,0,37.77,16.19,60.0
340,9,15,15,501.0,411.0,33.4,121.9,54,6,5,0,31.87,14.6,90.0
340,10,16,16,498.0,389.0,31.12,128.02,62,7,4,0,32.9,17.74,76.0
340,11,5,5,85.0,88.0,17.0,96.59,8,1,1,0,37.5,10.23,55.0
601,5,2,2,15.0,16.0,7.5,93.75,1,0,0,0,31.25,6.25,13.0
601,8,2,2,7.0,6.0,3.5,116.67,0,0,0,0,0.0,0.0,5.0
506,1,11,11,441.0,362.0,40.09,121.82,54,8,3,0,37.85,17.13,91.0
506,2,12,12,212.0,216.0,17.67,98.15,27,1,1,0,44.44,12.96,77.0
506,3,2,2,44.0,39.0,22.0,112.82,7,0,0,0,48.72,17.95,26.0
506,4,4,4,42.0,51.0,10.5,82.35,6,0,0,0,60.78,11.76,24.0
467,12,3,3,3.0,7.0,1.0,42.86,0,0,0,0,42.86,0.0,2.0
1,1,2,2,4.0,5.0,2.0,80.0,1,0,0,0,80.0,20.0,4.0
271,14,3,3,26.0,33.0,8.67,78.79,1,2,0,0,63.64,9.09,14.0
271,16,5,5,39.0,22.0,7.8,177.27,2,4,0,0,45.45,27.27,25.0
286,6,17,17,241.0,278.0,14.18,86.69,17,1,0,0,41.01,6.47,46.0
286,8,4,4,39.0,35.0,9.75,111.43,6,0,0,0,42.86,17.14,16.0
286,12,2,2,4.0,8.0,2.0,50.0,0,0,0,0,50.0,0.0,2.0
378,14,2,2,2.0,4.0,1.0,50.0,0,0,0,0,50.0,0.0,2.0
661,2,2,2,45.0,39.0,22.5,115.38,7,0,0,0,41.03,17.95,30.0
661,3,1,1,18.0,27.0,18.0,66.67,2,0,0,0,55.56,7.41,18.0
661,7,16,16,257.0,190.0,16.06,135.26,19,10,0,0,30.0,15.26,40.0
661,8,12,12,259.0,190.0,21.58,136.32,22,7,2,0,26.32,15.26,61.0
661,9,5,5,84.0,98.0,16.8,85.71,9,2,0,0,50.0,11.22,34.0
104,5,2,2,6.0,11.0,3.0,54.55,0,0,0,0,36.36,0.0,3.0
104,6,3,3,36.0,27.0,12.0,133.33,1,4,0,0,55.56,18.52,23.0
104,7,16,16,552.0,294.0,34.5,187.76,48,36,4,0,25.85,28.57,95.0
104,8,11,12,146.0,113.0,13.27,129.2,13,8,0,0,44.25,18.58,43.0
104,9,10,10,179.0,124.0,17.9,144.35,14,8,2,0,31.45,17.74,68.0
104,10,13,13,310.0,179.0,23.85,173.18,20,26,0,0,30.73,25.7,47.0
104,11,12,12,169.0,120.0,14.08,140.83,14,9,0,0,38.33,19.17,47.0
104,13,11,11,108.0,106.0,9.82,101.89,9,0,0,0,33.96,8.49,32.0
104,14,14,14,513.0,356.0,36.64,144.1,48,21,6,0,31.18,19.38,78.0
104,15,13,13,301.0,178.0,23.15,169.1,31,15,1,0,31.46,25.84,55.0
104,16,14,14,400.0,218.0,28.57,183.49,29,31,5,0,31.19,27.52,77.0
104,17,9,9,52.0,43.0,5.78,120.93,6,2,0,0,46.51,18.6,28.0
104,18,6,6,48.0,49.0,8.0,97.96,5,1,0,0,42.86,12.24,30.0
333,2,1,1,15.0,16.0,15.0,93.75,1,0,0,0,43.75,6.25,15.0
503,17,1,1,19.0,15.0,19.0,126.67,1,1,0,0,26.67,13.33,19.0
58,5,4,4,86.0,52.0,21.5,165.38,12,2,0,0,25.0,26.92,29.0
58,6,9,9,108.0,95.0,12.0,113.68,10,3,0,0,36.84,13.68,31.0
58,8,5,5,35.0,39.0,7.0,89.74,3,1,0,0,46.15,10.26,15.0
58,9,6,6,113.0,86.0,18.83,131.4,11,3,1,0,30.23,16.28,51.0
58,12,3,3,98.0,70.0,32.67,140.0,11,2,1,0,22.86,18.57,65.0
58,13,5,5,71.0,80.0,14.2,88.75,8,0,0,0,46.25,10.0,21.0
276,1,1,1,2.0,5.0,2.0,40.0,0,0,0,0,60.0,0.0,2.0
282,11,4,4,57.0,47.0,14.25,121.28,5,1,0,0,34.04,12.77,32.0
282,12,2,2,9.0,10.0,4.5,90.0,0,0,0,0,20.0,0.0,6.0
282,16,11,11,448.0,253.0,40.73,177.08,32,25,2,1,18.97,22.53,104.0
282,17,15,15,479.0,280.0,31.93,171.07,19,38,4,0,26.07,20.36,80.0
282,18,13,13,487.0,282.0,37.46,172.7,42,25,1,1,21.63,23.76,105.0
184,1,3,3,30.0,17.0,10.0,176.47,1,3,0,0,35.29,23.53,28.0
184,2,10,10,84.0,53.0,8.4,158.49,6,5,0,0,28.3,20.75,20.0
184,3,7,7,105.0,63.0,15.0,166.67,12,5,0,0,26.98,26.98,49.0
184,4,8,8,103.0,71.0,12.88,145.07,9,6,0,0,40.85,21.13,30.0
184,5,11,11,108.0,80.0,9.82,135.0,14,3,0,0,37.5,21.25,33.0
184,6,13,13,116.0,79.0,8.92,146.84,12,5,0,0,34.18,21.52,25.0
184,7,7,7,28.0,25.0,4.0,112.0,2,2,0,0,52.0,16.0,10.0
184,8,9,9,117.0,73.0,13.0,160.27,9,9,1,0,43.84,24.66,64.0
184,9,7,7,92.0,84.0,13.14,109.52,11,2,0,0,47.62,15.48,45.0
184,10,7,7,16.0,16.0,2.29,100.0,0,1,0,0,31.25,6.25,7.0
184,11,3,3,29.0,36.0,9.67,80.56,3,1,0,0,52.78,11.11,19.0
184,12,1,1,1.0,3.0,1.0,33.33,0,0,0,0,66.67,0.0,1.0
184,14,2,2,4.0,4.0,2.0,100.0,0,0,0,0,25.0,0.0,2.0
315,3,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
315,5,2,2,15.0,7.0,7.5,214.29,3,0,0,0,28.57,42.86,14.0
315,6,1,1,3.0,4.0,3.0,75.0,0,0,0,0,50.0,0.0,3.0
318,12,1,1,20.0,12.0,20.0,166.67,2,1,0,0,25.0,25.0,20.0
318,14,5,5,64.0,58.0,12.8,110.34,3,2,0,0,29.31,8.62,25.0
318,15,3,3,22.0,25.0,7.33,88.0,1,2,0,0,64.0,12.0,14.0
318,16,8,8,52.0,41.0,6.5,126.83,5,2,0,0,34.15,17.07,17.0
318,17,7,7,75.0,54.0,10.71,138.89,8,2,0,0,29.63,18.52,29.0
318,18,2,2,11.0,13.0,5.5,84.62,0,1,0,0,61.54,7.69,7.0
735,4,2,2,14.0,20.0,7.0,70.0,0,0,0,0,35.0,0.0,13.0
735,5,1,1,6.0,6.0,6.0,100.0,0,0,0,0,16.67,0.0,6.0
735,16,3,3,76.0,59.0,25.33,128.81,8,3,0,0,38.98,18.64,41.0
735,17,2,2,27.0,34.0,13.5,79.41,2,0,0,0,44.12,5.88,14.0
241,15,2,2,2.0,2.0,1.0,100.0,0,0,0,0,50.0,0.0,2.0
241,16,1,1,0.0,1.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
241,18,7,7,57.0,53.0,8.14,107.55,5,3,0,0,50.94,15.09,34.0
696,16,11,11,190.0,154.0,17.27,123.38,23,4,0,1,41.56,17.53,100.0
202,15,3,3,22.0,24.0,7.33,91.67,2,0,0,0,37.5,8.33,12.0
352,12,1,1,1.0,5.0,1.0,20.0,0,0,0,0,80.0,0.0,1.0
29,1,9,9,167.0,153.0,18.56,109.15,17,8,0,0,52.29,16.34,47.0
29,2,14,14,371.0,331.0,26.5,112.08,32,12,4,0,39.58,13.29,69.0
29,3,10,10,267.0,235.0,26.7,113.62,26,9,1,0,41.28,14.89,50.0
29,5,3,3,81.0,88.0,27.0,92.05,8,2,1,0,52.27,11.36,66.0
182,8,8,8,112.0,62.0,14.0,180.65,9,8,1,0,27.42,27.42,61.0
182,9,9,9,44.0,63.0,4.89,69.84,4,0,0,0,49.21,6.35,9.0
182,10,16,16,250.0,160.0,15.62,156.25,11,20,0,0,31.25,19.38,35.0
182,11,13,13,260.0,195.0,20.0,133.33,20,11,1,0,30.77,15.9,50.0
182,12,15,16,409.0,212.0,27.27,192.92,28,30,1,0,25.94,27.36,91.0
182,13,13,15,283.0,160.0,21.77,176.88,14,25,1,0,30.0,24.38,60.0
182,14,11,11,127.0,112.0,11.55,113.39,11,5,0,0,44.64,14.29,40.0
182,15,15,15,487.0,371.0,32.47,131.27,49,12,4,0,31.0,16.44,87.0
182,16,15,15,346.0,253.0,23.07,136.76,26,15,2,0,30.43,16.21,66.0
182,17,13,13,216.0,151.0,16.62,143.05,17,11,0,0,35.1,18.54,46.0
182,18,12,12,224.0,137.0,18.67,163.5,18,13,0,0,30.66,22.63,48.0
633,9,6,6,157.0,119.0,26.17,131.93,20,4,1,0,36.13,20.17,96.0
633,10,10,10,420.0,288.0,42.0,145.83,40,17,2,2,30.21,19.79,104.0
250,15,2,2,43.0,48.0,21.5,89.58,5,0,0,0,50.0,10.42,25.0
250,16,3,3,23.0,17.0,7.67,135.29,4,0,0,0,29.41,23.53,18.0
171,5,3,3,15.0,15.0,5.0,100.0,1,0,0,0,20.0,6.67,10.0
171,7,3,3,13.0,7.0,4.33,185.71,1,1,0,0,42.86,28.57,6.0
171,8,6,6,19.0,12.0,3.17,158.33,0,2,0,0,33.33,16.67,9.0
171,11,2,2,60.0,33.0,30.0,181.82,1,6,0,0,18.18,21.21,36.0
171,12,1,1,0.0,2.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
171,13,2,2,21.0,24.0,10.5,87.5,2,0,0,0,50.0,8.33,16.0
171,14,7,7,59.0,46.0,8.43,128.26,6,2,0,0,39.13,17.39,31.0
171,15,7,7,43.0,39.0,6.14,110.26,4,2,0,0,48.72,15.38,11.0
171,16,2,2,6.0,6.0,3.0,100.0,0,1,0,0,66.67,16.67,6.0
171,17,4,4,13.0,19.0,3.25,68.42,1,1,0,0,73.68,10.53,12.0
171,18,4,4,21.0,26.0,5.25,80.77,0,0,0,0,26.92,0.0,12.0
708,4,1,1,7.0,4.0,7.0,175.0,1,0,0,0,0.0,25.0,7.0
674,1,5,5,11.0,11.0,2.2,100.0,1,0,0,0,36.36,9.09,4.0
674,2,3,3,16.0,13.0,5.33,123.08,1,1,0,0,38.46,15.38,9.0
674,3,2,2,6.0,17.0,3.0,35.29,0,0,0,0,64.71,0.0,6.0
674,4,4,4,4.0,5.0,1.0,80.0,0,0,0,0,20.0,0.0,1.0
674,10,3,3,8.0,12.0,2.67,66.67,1,0,0,0,58.33,8.33,5.0
674,12,1,1,10.0,3.0,10.0,333.33,1,1,0,0,33.33,66.67,10.0
674,16,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
674,17,2,2,1.0,7.0,0.5,14.29,0,0,0,0,85.71,0.0,1.0
570,13,4,4,15.0,11.0,3.75,136.36,1,1,0,0,36.36,18.18,10.0
624,6,1,1,0.0,2.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
469,1,10,10,131.0,116.0,13.1,112.93,9,6,0,0,39.66,12.93,40.0
469,2,12,12,196.0,158.0,16.33,124.05,17,6,0,0,34.81,14.56,39.0
469,3,13,13,276.0,186.0,21.23,148.39,21,10,1,0,21.51,16.67,60.0
469,4,12,12,150.0,138.0,12.5,108.7,12,6,0,0,37.68,13.04,44.0
469,5,12,12,176.0,126.0,14.67,139.68,14,6,0,0,23.81,15.87,42.0
469,6,13,14,153.0,156.0,11.77,98.08,10,4,0,0,38.46,8.97,24.0
469,7,6,6,55.0,54.0,9.17,101.85,5,0,0,0,33.33,9.26,23.0
469,9,3,3,11.0,13.0,3.67,84.62,0,0,0,0,15.38,0.0,7.0
469,10,1,1,2.0,3.0,2.0,66.67,0,0,0,0,33.33,0.0,2.0
664,7,2,2,8.0,10.0,4.0,80.0,2,0,0,0,80.0,20.0,4.0
664,8,2,2,5.0,6.0,2.5,83.33,0,0,0,0,33.33,0.0,3.0
664,9,1,1,5.0,7.0,5.0,71.43,1,0,0,0,71.43,14.29,5.0
664,10,1,1,0.0,2.0,0.0,0.0,0,0,0,0,100.0,0.0,0.0
664,11,1,1,2.0,2.0,2.0,100.0,0,0,0,0,0.0,0.0,2.0
664,13,1,1,13.0,10.0,13.0,130.0,2,0,0,0,30.0,20.0,13.0
112,1,1,1,1.0,2.0,1.0,50.0,0,0,0,0,50.0,0.0,1.0
112,3,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
112,4,2,2,15.0,12.0,7.5,125.0,1,0,0,0,25.0,8.33,12.0
112,5,2,2,2.0,3.0,1.0,66.67,0,0,0,0,33.33,0.0,1.0
112,6,2,2,8.0,14.0,4.0,57.14,0,0,0,0,35.71,0.0,6.0
112,8,2,2,20.0,18.0,10.0,111.11,4,0,0,0,44.44,22.22,20.0
112,9,2,2,37.0,27.0,18.5,137.04,4,1,0,0,25.93,18.52,33.0
112,10,1,1,5.0,7.0,5.0,71.43,0,0,0,0,42.86,0.0,5.0
557,4,2,2,28.0,37.0,14.0,75.68,3,0,0,0,56.76,8.11,25.0
557,5,3,3,15.0,21.0,5.0,71.43,0,0,0,0,42.86,0.0,10.0
557,10,2,2,33.0,39.0,16.5,84.62,3,0,0,0,41.03,7.69,28.0
676,11,1,1,1.0,6.0,1.0,16.67,0,0,0,0,83.33,0.0,1.0
676,12,1,1,6.0,11.0,6.0,54.55,0,0,0,0,45.45,0.0,6.0
424,9,5,5,42.0,41.0,8.4,102.44,5,0,0,0,36.59,12.2,27.0
424,10,10,10,277.0,206.0,27.7,134.47,29,13,1,0,40.78,20.39,61.0
424,11,12,12,275.0,184.0,22.92,149.46,22,17,2,0,39.13,21.2,62.0
424,12,6,6,101.0,100.0,16.83,101.0,8,4,0,0,45.0,12.0,28.0
424,13,13,13,516.0,354.0,39.69,145.76,36,30,4,0,31.07,18.64,99.0
424,14,10,10,241.0,180.0,24.1,133.89,21,10,2,0,34.44,17.22,84.0
424,15,14,14,418.0,348.0,29.86,120.11,45,11,3,0,39.08,16.09,81.0
424,16,15,15,454.0,318.0,30.27,142.77,54,18,3,0,39.62,22.64,75.0
424,17,14,14,320.0,215.0,22.86,148.84,35,16,1,0,38.14,23.72,69.0
424,18,13,13,354.0,232.0,27.23,152.59,33,15,1,1,28.02,20.69,106.0
404,1,3,3,23.0,23.0,7.67,100.0,5,0,0,0,60.87,21.74,22.0
680,2,3,3,47.0,40.0,15.67,117.5,5,0,0,0,27.5,12.5,37.0
680,4,9,9,230.0,198.0,25.56,116.16,20,2,1,0,30.81,11.11,67.0
680,5,7,7,58.0,54.0,8.29,107.41,4,1,0,0,33.33,9.26,14.0
680,6,6,6,43.0,52.0,7.17,82.69,5,1,0,0,63.46,11.54,23.0
680,8,3,3,31.0,15.0,10.33,206.67,5,1,0,0,20.0,40.0,17.0
80,17,9,9,330.0,141.0,36.67,234.04,32,28,4,0,34.04,42.55,84.0
80,18,6,6,55.0,52.0,9.17,105.77,7,2,0,0,57.69,17.31,38.0
5,18,2,2,15.0,7.0,7.5,214.29,1,1,0,0,14.29,28.57,11.0
765,8,5,5,48.0,32.0,9.6,150.0,4,2,0,0,31.25,18.75,34.0
765,12,1,1,6.0,15.0,6.0,40.0,0,0,0,0,60.0,0.0,6.0
765,14,1,1,14.0,6.0,14.0,233.33,2,1,0,0,16.67,50.0,14.0
765,15,2,2,2.0,8.0,1.0,25.0,0,0,0,0,62.5,0.0,2.0
229,4,2,2,15.0,12.0,7.5,125.0,2,0,0,0,25.0,16.67,13.0
229,5,1,1,4.0,1.0,4.0,400.0,1,0,0,0,0.0,100.0,4.0
229,6,2,2,10.0,13.0,5.0,76.92,1,0,0,0,53.85,7.69,9.0
162,3,2,2,2.0,5.0,1.0,40.0,0,0,0,0,60.0,0.0,2.0
162,5,1,1,7.0,6.0,7.0,116.67,1,0,0,0,33.33,16.67,7.0
162,8,1,1,1.0,1.0,1.0,100.0,0,0,0,0,0.0,0.0,1.0
670,9,2,2,6.0,10.0,3.0,60.0,0,0,0,0,40.0,0.0,5.0
670,14,2,2,34.0,26.0,17.0,130.77,2,1,0,0,30.77,11.54,23.0
527,1,10,10,241.0,163.0,24.1,147.85,18,14,1,0,34.36,19.63,71.0
527,2,10,10,97.0,70.0,9.7,138.57,8,4,0,0,24.29,17.14,21.0
527,3,11,12,199.0,132.0,18.09,150.76,10,13,1,0,27.27,17.42,62.0
527,4,12,12,138.0,102.0,11.5,135.29,8,8,0,0,32.35,15.69,30.0
527,5,12,12,107.0,68.0,8.92,157.35,5,6,0,0,22.06,16.18,28.0
527,6,3,3,46.0,37.0,15.33,124.32,2,3,0,0,37.84,13.51,23.0
527,7,5,5,45.0,41.0,9.0,109.76,1,3,0,0,41.46,9.76,16.0
527,8,3,3,86.0,65.0,28.67,132.31,9,2,1,0,32.31,16.92,73.0
527,9,1,1,16.0,9.0,16.0,177.78,0,2,0,0,22.22,22.22,16.0
741,14,2,2,15.0,24.0,7.5,62.5,2,0,0,0,62.5,8.33,15.0
741,17,1,1,2.0,2.0,2.0,100.0,0,0,0,0,50.0,0.0,2.0
662,3,4,4,8.0,11.0,2.0,72.73,0,0,0,0,45.45,0.0,4.0
122,11,6,6,15.0,21.0,2.5,71.43,2,0,0,0,61.9,9.52,8.0
122,12,5,5,67.0,40.0,13.4,167.5,4,4,0,0,20.0,20.0,27.0
122,13,10,10,113.0,63.0,11.3,179.37,5,10,0,0,30.16,23.81,27.0
