player_id,season_id,phase,matches,innings,runs,balls,average,strike_rate,highest_score,fours,sixes,dismissals,dot_ball_pct,boundary_pct
94,1,Death Over,2,2,14.0,13,7.0,107.69,13.0,1,0,1,15.38,7.69
94,1,Middle Over,1,1,12.0,15,12.0,80.0,12.0,1,0,0,46.67,6.67
97,1,Death Over,1,1,16.0,9,16.0,177.78,16.0,1,1,1,11.11,22.22
97,1,Middle Over,2,2,0.0,2,0.0,0.0,0.0,0,0,1,100.0,0.0
98,1,Death Over,1,1,2.0,1,2.0,200.0,2.0,0,0,1,0.0,0.0
99,1,Death Over,4,4,39.0,19,9.75,205.26,24.0,1,5,3,31.58,31.58
103,1,Death Over,2,2,2.0,5,1.0,40.0,2.0,0,0,2,60.0,0.0
110,1,Death Over,2,2,21.0,12,10.5,175.0,13.0,4,0,0,33.33,33.33
110,1,Middle Over,6,6,75.0,89,12.5,84.27,34.0,8,1,5,38.2,10.11
110,1,Powerplay Over,7,7,92.0,88,13.14,104.55,18.0,14,1,1,46.59,17.05
112,1,Death Over,8,8,98.0,71,12.25,138.03,30.0,7,6,4,29.58,18.31
112,1,Middle Over,5,5,26.0,45,5.2,57.78,10.0,2,0,0,53.33,4.44
112,1,Powerplay Over,2,2,7.0,4,3.5,175.0,6.0,0,0,1,25.0,0.0
116,1,Powerplay Over,2,2,4.0,19,2.0,21.05,4.0,1,0,2,84.21,5.26
124,1,Middle Over,5,5,170.0,81,34.0,209.88,70.0,16,12,4,18.52,34.57
124,1,Powerplay Over,14,14,236.0,148,16.86,159.46,38.0,30,9,8,29.05,26.35
129,1,Middle Over,2,2,34.0,38,17.0,89.47,20.0,2,1,1,36.84,7.89
129,1,Powerplay Over,4,4,5.0,15,1.25,33.33,5.0,0,0,2,66.67,0.0
131,1,Death Over,1,1,3.0,6,3.0,50.0,3.0,0,0,1,33.33,0.0
131,1,Middle Over,4,4,74.0,55,18.5,134.55,34.0,8,1,2,20.0,16.36
131,1,Powerplay Over,6,6,78.0,73,13.0,106.85,37.0,14,0,2,49.32,19.18
132,1,Death Over,1,1,0.0,5,0.0,0.0,0.0,0,0,1,60.0,0.0
139,1,Death Over,8,8,97.0,48,12.12,202.08,35.0,9,5,3,16.67,29.17
139,1,Middle Over,4,4,61.0,53,15.25,115.09,42.0,7,2,2,39.62,16.98
139,1,Powerplay Over,4,4,34.0,37,8.5,91.89,19.0,5,1,1,54.05,16.22
153,1,Death Over,3,3,3.0,13,1.0,23.08,2.0,0,0,0,69.23,0.0
155,1,Death Over,6,6,111.0,63,18.5,176.19,39.0,9,7,4,30.16,25.4
155,1,Middle Over,3,3,14.0,16,4.67,87.5,8.0,1,0,2,37.5,6.25
163,1,Powerplay Over,4,4,34.0,34,8.5,100.0,13.0,6,1,2,61.76,20.59
171,1,Death Over,4,4,19.0,16,4.75,118.75,12.0,0,1,2,31.25,6.25
171,1,Middle Over,1,1,2.0,2,2.0,100.0,2.0,0,0,0,50.0,0.0
172,1,Death Over,4,4,27.0,23,6.75,117.39,14.0,2,1,2,26.09,13.04
172,1,Middle Over,6,6,77.0,88,12.83,87.5,24.0,7,1,4,42.05,9.09
172,1,Powerplay Over,3,3,8.0,13,2.67,61.54,4.0,0,0,0,30.77,0.0
173,1,Death Over,2,2,5.0,8,2.5,62.5,4.0,0,0,0,50.0,0.0
180,1,Death Over,2,2,43.0,22,21.5,195.45,25.0,6,1,0,13.64,31.82
180,1,Middle Over,3,3,69.0,46,23.0,150.0,33.0,5,3,1,13.04,17.39
180,1,Powerplay Over,4,4,77.0,67,19.25,114.93,24.0,13,2,1,49.25,22.39
186,1,Death Over,1,1,1.0,3,1.0,33.33,1.0,0,0,1,33.33,0.0
186,1,Middle Over,1,1,1.0,1,1.0,100.0,1.0,0,0,0,0.0,0.0
187,1,Death Over,1,1,1.0,2,1.0,50.0,1.0,0,0,1,50.0,0.0
