player_id,season_id,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_average,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded,best_bowling_figures
768,14,7,7,138,23,139.0,5.0,6.04,27.8,27.6,54,39.13,4,5,3/19
768,15,5,5,96,16,146.0,4.0,9.12,36.5,24.0,36,37.5,9,10,3/26
768,16,11,11,163,28,218.0,9.0,7.79,24.22,18.11,57,34.97,21,7,4/30
768,17,13,13,228,38,303.0,7.0,7.97,43.29,32.57,69,30.26,18,13,2/13
768,18,7,7,132,22,190.0,10.0,8.64,19.0,13.2,40,30.3,15,9,3/22
644,18,3,3,60,10,98.0,5.0,9.8,19.6,12.0,18,30.0,4,8,3/34
681,15,2,2,30,5,51.0,1.0,10.2,51.0,30.0,11,36.67,5,3,1/24
681,16,6,6,102,17,147.0,5.0,8.65,29.4,20.4,44,43.14,17,7,2/33
681,17,11,11,253,43,383.0,19.0,8.91,20.16,13.32,93,36.76,30,22,3/24
681,18,13,13,264,44,448.0,15.0,10.18,29.87,17.6,99,37.5,47,24,3/25
413,12,8,8,162,27,238.0,7.0,8.81,34.0,23.14,50,30.86,23,7,2/25
104,8,8,8,102,17,176.0,1.0,10.35,176.0,102.0,29,28.43,22,5,1/13
104,9,10,10,100,17,153.0,3.0,9.0,51.0,33.33,29,29.0,11,7,1/7
104,10,13,13,156,26,213.0,6.0,8.19,35.5,26.0,45,28.85,18,6,2/22
104,11,13,13,256,43,381.0,18.0,8.86,21.17,14.22,94,36.72,36,18,3/24
104,12,16,16,255,43,390.0,14.0,9.07,27.86,18.21,90,35.29,28,23,3/20
104,15,10,10,183,31,222.0,8.0,7.16,27.75,22.88,72,39.34,21,6,3/17
104,16,11,11,150,25,228.0,3.0,9.12,76.0,50.0,59,39.33,26,11,1/10
104,17,12,12,216,36,387.0,11.0,10.75,35.18,19.64,63,29.17,32,21,3/31
104,18,14,14,210,35,342.0,14.0,9.77,24.43,15.0,64,30.48,28,17,5/36
54,15,5,5,90,15,127.0,2.0,8.47,63.5,45.0,41,45.56,7,10,2/47
54,16,8,8,114,19,187.0,3.0,9.84,62.33,38.0,37,32.46,13,10,2/34
317,5,11,11,246,41,340.0,9.0,8.29,37.78,27.33,78,31.71,33,11,2/24
317,7,3,3,66,11,113.0,4.0,10.27,28.25,16.5,22,33.33,9,6,2/56
317,8,14,14,263,44,328.0,17.0,7.45,19.29,15.47,103,39.16,32,11,2/12
317,9,5,5,84,14,147.0,1.0,10.5,147.0,84.0,28,33.33,14,7,1/46
317,10,1,1,24,4,43.0,3.0,10.75,14.33,8.0,8,33.33,7,1,3/43
317,11,5,5,105,18,167.0,7.0,9.28,23.86,15.0,34,32.38,16,7,3/28
317,12,2,2,48,8,77.0,2.0,9.62,38.5,24.0,15,31.25,5,4,2/40
317,13,5,5,90,15,134.0,3.0,8.93,44.67,30.0,22,24.44,10,4,2/34
317,14,15,15,338,58,459.0,32.0,7.91,14.34,10.56,120,35.5,37,16,5/27
317,15,15,15,321,55,410.0,19.0,7.45,21.58,16.89,123,38.32,26,20,4/34
317,16,13,13,282,49,454.0,14.0,9.27,32.43,20.14,77,27.3,36,21,3/32
317,17,14,14,294,49,477.0,24.0,9.73,19.88,12.25,80,27.21,41,18,3/15
317,18,13,13,263,44,430.0,16.0,9.77,26.88,16.44,82,31.18,42,16,4/28
424,4,1,1,6,1,23.0,0.0,23.0,0.0,0.0,0,0.0,2,2,0/23
401,1,13,13,253,43,329.0,7.0,7.65,47.0,36.14,110,43.48,44,5,1/7
401,2,11,11,258,43,297.0,11.0,6.91,27.0,23.45,130,50.39,33,7,2/15
401,3,7,7,150,25,236.0,7.0,9.44,33.71,21.43,54,36.0,30,6,2/33
401,4,12,12,264,44,314.0,11.0,7.14,28.55,24.0,121,45.83,39,7,5/12
401,6,16,16,358,60,466.0,15.0,7.77,31.07,23.87,160,44.69,48,16,3/27
401,7,3,3,66,11,101.0,3.0,9.18,33.67,22.0,26,39.39,7,6,2/37
401,8,4,4,84,14,159.0,1.0,11.36,159.0,84.0,30,35.71,16,10,1/25
401,9,4,4,90,15,148.0,3.0,9.87,49.33,30.0,37,41.11,21,4,2/36
401,10,6,6,108,18,179.0,0.0,9.94,0.0,0.0,32,29.63,20,6,0/12
401,12,13,13,276,46,349.0,13.0,7.59,26.85,21.23,113,40.94,45,7,3/38
401,13,1,1,18,3,26.0,0.0,8.67,0.0,0.0,4,22.22,0,1,0/26
401,14,3,3,72,12,97.0,1.0,8.08,97.0,72.0,25,34.72,7,5,1/26
401,16,8,8,150,25,206.0,10.0,8.24,20.6,15.0,65,43.33,30,3,2/19
401,17,9,9,162,27,265.0,10.0,9.81,26.5,16.2,62,38.27,29,9,3/34
401,18,7,7,110,19,205.0,4.0,10.79,51.25,27.5,30,27.27,22,10,1/18
333,13,10,10,174,29,282.0,8.0,9.72,35.25,21.75,45,25.86,26,11,2/41
231,6,2,2,24,4,50.0,1.0,12.5,50.0,24.0,7,29.17,10,0,1/17
231,7,12,12,252,42,318.0,6.0,7.57,53.0,42.0,112,44.44,40,9,2/23
231,8,10,10,186,31,223.0,11.0,7.19,20.27,16.91,93,50.0,27,8,2/27
400,14,1,1,24,4,39.0,1.0,9.75,39.0,24.0,7,29.17,6,1,1/39
112,1,14,14,318,54,350.0,15.0,6.48,23.33,21.2,150,47.17,32,13,2/18
112,2,14,14,302,51,390.0,17.0,7.65,22.94,17.76,121,40.07,41,11,3/35
112,3,14,14,278,48,426.0,15.0,8.88,28.4,18.53,98,35.25,54,11,3/24
112,4,13,13,275,46,344.0,11.0,7.48,31.27,25.0,124,45.09,39,10,3/28
112,5,17,17,360,60,465.0,8.0,7.75,58.12,45.0,145,40.28,56,14,2/46
112,6,15,15,308,52,382.0,10.0,7.35,38.2,30.8,134,43.51,49,8,2/29
112,7,10,10,142,24,205.0,4.0,8.54,51.25,35.5,41,28.87,15,11,2/10
112,9,3,3,48,8,61.0,0.0,7.62,0.0,0.0,18,37.5,5,2,0/7
112,10,1,1,12,2,26.0,0.0,13.0,0.0,0.0,4,33.33,2,2,0/26
558,7,6,6,125,21,171.0,9.0,8.14,19.0,13.89,38,30.4,13,6,3/22
558,8,10,10,213,36,314.0,15.0,8.72,20.93,14.2,64,30.05,13,18,4/28
558,9,4,4,96,16,138.0,5.0,8.62,27.6,19.2,25,26.04,7,8,3/24
558,10,12,12,282,47,369.0,18.0,7.85,20.5,15.67,94,33.33,20,20,3/18
558,11,6,6,124,21,188.0,6.0,8.95,31.33,20.67,38,30.65,13,10,2/34
558,12,17,17,386,65,431.0,26.0,6.63,16.58,14.85,146,37.82,27,18,4/12
558,13,3,3,66,11,76.0,1.0,6.91,76.0,66.0,18,27.27,3,3,1/24
558,14,1,1,24,4,16.0,2.0,4.0,8.0,12.0,14,58.33,1,0,2/16
374,1,1,1,18,3,22.0,0.0,7.33,0.0,0.0,6,33.33,3,0,0/22
374,3,3,3,51,9,61.0,1.0,6.78,61.0,51.0,18,35.29,5,2,1/28
374,4,15,15,300,50,305.0,16.0,6.1,19.06,18.75,131,43.67,30,6,3/24
374,5,8,8,132,22,144.0,4.0,6.55,36.0,33.0,46,34.85,9,4,1/20
374,6,5,5,113,19,142.0,7.0,7.47,20.29,16.14,41,36.28,8,8,3/29
374,7,1,1,12,2,17.0,0.0,8.5,0.0,0.0,2,16.67,2,0,0/17
374,8,5,5,114,19,150.0,4.0,7.89,37.5,28.5,46,40.35,10,8,2/36
374,9,8,8,150,25,213.0,6.0,8.52,35.5,25.0,35,23.33,18,6,3/40
374,10,2,2,30,5,55.0,2.0,11.0,27.5,15.0,6,20.0,3,3,2/36
700,11,6,6,138,23,135.0,5.0,5.87,27.0,27.6,49,35.51,8,2,1/14
700,12,2,2,43,8,67.0,4.0,8.38,16.75,10.75,15,34.88,1,6,3/26
236,18,1,1,1,1,4.0,0.0,4.0,0.0,0.0,0,0.0,1,0,0/4
30,2,3,3,72,12,74.0,3.0,6.17,24.67,24.0,30,41.67,4,2,2/19
30,4,10,10,216,36,239.0,7.0,6.64,34.14,30.86,81,37.5,18,6,3/6
30,5,11,11,246,41,297.0,9.0,7.24,33.0,27.33,87,35.37,26,8,2/21
30,6,6,6,100,17,109.0,5.0,6.41,21.8,20.0,37,37.0,8,3,2/11
30,8,4,4,60,10,81.0,1.0,8.1,81.0,60.0,19,31.67,4,5,1/32
48,16,10,10,204,34,294.0,7.0,8.65,42.0,29.14,73,35.78,24,14,2/25
48,17,1,1,24,4,45.0,4.0,11.25,11.25,6.0,9,37.5,6,2,4/45
307,18,3,3,36,6,83.0,0.0,13.83,0.0,0.0,9,25.0,3,8,0/24
612,8,12,12,234,39,337.0,10.0,8.64,33.7,23.4,70,29.91,27,13,2/14
612,9,1,1,12,2,31.0,0.0,15.5,0.0,0.0,0,0.0,1,2,0/31
612,12,1,1,24,4,28.0,2.0,7.0,14.0,12.0,11,45.83,3,1,2/28
612,14,2,2,42,7,66.0,0.0,9.43,0.0,0.0,11,26.19,9,1,0/21
612,15,5,5,108,18,140.0,7.0,7.78,20.0,15.43,48,44.44,7,9,2/12
121,4,5,5,90,15,127.0,5.0,8.47,25.4,18.0,29,32.22,7,7,2/25
121,5,2,2,42,7,65.0,0.0,9.29,0.0,0.0,8,19.05,3,3,0/27
121,6,4,4,60,10,91.0,3.0,9.1,30.33,20.0,10,16.67,8,2,2/15
78,3,7,8,149,25,196.0,8.0,7.84,24.5,18.62,46,30.87,19,5,4/26
78,5,2,2,48,8,66.0,2.0,8.25,33.0,24.0,18,37.5,5,3,2/37
78,8,1,1,24,4,40.0,1.0,10.0,40.0,24.0,4,16.67,4,1,1/40
672,8,3,3,42,7,29.0,2.0,4.14,14.5,21.0,21,50.0,2,0,1/8
672,9,5,5,102,17,125.0,2.0,7.35,62.5,51.0,38,37.25,12,3,1/23
672,10,2,2,36,6,42.0,0.0,7.0,0.0,0.0,13,36.11,2,2,0/16
672,12,2,2,42,7,50.0,1.0,7.14,50.0,42.0,17,40.48,2,3,1/25
672,13,2,2,42,7,43.0,1.0,6.14,43.0,42.0,13,30.95,1,1,1/25
672,14,5,5,102,17,130.0,2.0,7.65,65.0,51.0,43,42.16,10,6,1/25
672,16,1,1,24,4,26.0,0.0,6.5,0.0,0.0,8,33.33,2,0,0/26
552,1,13,13,288,48,399.0,17.0,8.31,23.47,16.94,100,34.72,38,11,4/32
552,2,12,12,240,40,328.0,13.0,8.2,25.23,18.46,99,41.25,36,8,2/13
552,3,14,14,286,48,405.0,11.0,8.44,36.82,26.0,97,33.92,47,9,2/23
552,4,14,14,270,45,382.0,15.0,8.49,25.47,18.0,102,37.78,42,11,3/29
552,5,15,15,297,50,385.0,13.0,7.7,29.62,22.85,118,39.73,44,9,3/29
552,6,7,7,144,24,159.0,7.0,6.62,22.71,20.57,59,40.97,16,4,3/32
552,7,6,6,96,16,126.0,4.0,7.88,31.5,24.0,40,41.67,19,0,1/18
552,8,4,4,72,12,109.0,3.0,9.08,36.33,24.0,22,30.56,13,2,2/21
552,9,2,2,30,5,66.0,2.0,13.2,33.0,15.0,9,30.0,9,2,2/36
646,14,3,3,66,11,117.0,3.0,10.64,39.0,22.0,22,33.33,10,7,2/41
646,17,1,1,24,4,40.0,0.0,10.0,0.0,0.0,8,33.33,2,3,0/40
353,14,1,1,18,3,27.0,0.0,9.0,0.0,0.0,5,27.78,4,0,0/27
73,2,1,1,18,3,32.0,0.0,10.67,0.0,0.0,8,44.44,4,1,0/32
73,3,6,6,84,15,139.0,6.0,9.27,23.17,14.0,31,36.9,19,3,2/18
572,11,10,10,233,40,325.0,15.0,8.12,21.67,15.53,93,39.91,31,12,3/22
572,12,11,11,258,43,291.0,11.0,6.77,26.45,23.45,113,43.8,21,14,3/15
572,13,14,14,334,56,365.0,20.0,6.52,18.25,16.7,171,51.2,29,18,3/19
572,16,5,5,120,20,190.0,2.0,9.5,95.0,60.0,43,35.83,14,11,1/35
572,18,12,12,273,46,431.0,11.0,9.37,39.18,24.82,103,37.73,46,18,3/25
146,2,5,5,102,17,115.0,3.0,6.76,38.33,34.0,40,39.22,6,6,2/14
146,4,7,7,92,16,118.0,4.0,7.38,29.5,23.0,29,31.52,9,4,1/8
146,5,4,4,42,7,70.0,1.0,10.0,70.0,42.0,10,23.81,6,3,1/25
740,3,3,3,62,11,85.0,4.0,7.73,21.25,15.5,20,32.26,10,2,3/26
740,4,6,6,108,18,150.0,6.0,8.33,25.0,18.0,40,37.04,13,6,2/25
740,5,1,1,18,3,32.0,0.0,10.67,0.0,0.0,2,11.11,1,2,0/32
740,6,13,13,294,49,370.0,13.0,7.55,28.46,22.62,102,34.69,40,7,5/25
740,7,9,9,187,32,270.0,9.0,8.44,30.0,20.78,59,31.55,22,12,3/32
740,8,1,1,18,3,30.0,0.0,10.0,0.0,0.0,7,38.89,1,3,0/30
740,9,1,1,18,3,49.0,0.0,16.33,0.0,0.0,5,27.78,3,5,0/49
740,10,12,12,275,46,322.0,24.0,7.0,13.42,11.46,119,43.27,23,17,5/30
740,11,15,15,302,51,486.0,11.0,9.53,44.18,27.45,97,32.12,49,19,3/46
740,12,11,11,224,38,398.0,10.0,10.47,39.8,22.4,55,24.55,29,22,2/26
740,13,7,7,138,23,228.0,4.0,9.91,57.0,34.5,34,24.64,12,13,2/32
740,14,6,6,132,22,168.0,4.0,7.64,42.0,33.0,52,39.39,17,6,3/15
740,15,5,5,120,20,190.0,6.0,9.5,31.67,20.0,35,29.17,14,11,2/32
740,16,3,3,48,8,92.0,0.0,11.5,0.0,0.0,15,31.25,7,5,0/26
740,17,11,11,187,32,319.0,8.0,9.97,39.88,23.38,42,22.46,21,16,3/30
740,18,7,7,143,24,175.0,11.0,7.29,15.91,13.0,52,36.36,19,4,3/24
713,1,4,4,96,16,149.0,3.0,9.31,49.67,32.0,32,33.33,17,5,3/32
713,2,7,7,93,16,133.0,5.0,8.31,26.6,18.6,28,30.11,11,6,2/12
713,4,2,2,24,4,45.0,1.0,11.25,45.0,24.0,8,33.33,3,3,1/32
713,6,1,1,24,4,22.0,0.0,5.5,0.0,0.0,11,45.83,3,0,0/22
750,7,4,4,54,9,91.0,1.0,10.11,91.0,54.0,14,25.93,9,4,1/29
750,13,5,5,90,15,148.0,2.0,9.87,74.0,45.0,25,27.78,13,7,1/17
750,14,3,3,54,9,66.0,5.0,7.33,13.2,10.8,19,35.19,5,3,3/12
750,15,1,1,18,3,29.0,0.0,9.67,0.0,0.0,5,27.78,5,0,0/29
151,16,1,1,12,2,14.0,0.0,7.0,0.0,0.0,1,8.33,1,0,0/14
521,4,5,5,117,20,157.0,6.0,7.85,26.17,19.5,48,41.03,10,9,3/30
164,4,6,6,61,11,99.0,3.0,9.0,33.0,20.33,14,22.95,8,4,2/35
164,5,9,9,90,15,121.0,6.0,8.07,20.17,15.0,25,27.78,13,2,2/18
203,1,11,11,206,35,311.0,4.0,8.89,77.75,51.5,55,26.7,33,9,2/39
203,2,14,14,276,46,353.0,6.0,7.67,58.83,46.0,111,40.22,38,8,2/18
203,3,16,16,342,57,476.0,13.0,8.35,36.62,26.31,118,34.5,46,16,2/3
203,4,9,9,144,24,170.0,7.0,7.08,24.29,20.57,54,37.5,17,2,2/16
203,5,16,16,324,54,403.0,15.0,7.46,26.87,21.6,112,34.57,46,6,2/7
203,6,15,15,318,53,394.0,16.0,7.43,24.62,19.88,112,35.22,36,12,3/13
203,7,8,8,132,22,186.0,4.0,8.45,46.5,33.0,39,29.55,20,5,1/15
142,6,2,2,42,7,70.0,3.0,10.0,23.33,14.0,16,38.1,10,2,3/32
142,7,11,11,238,40,301.0,5.0,7.52,60.2,47.6,92,38.66,32,8,2/22
142,8,4,4,90,15,184.0,3.0,12.27,61.33,30.0,24,26.67,12,13,1/38
142,9,14,14,312,52,406.0,15.0,7.81,27.07,20.8,108,34.62,33,13,3/13
142,10,16,17,362,61,444.0,20.0,7.28,22.2,18.1,124,34.25,36,9,3/7
142,11,14,14,324,54,372.0,17.0,6.89,21.88,19.06,128,39.51,31,11,3/15
142,12,16,17,374,63,417.0,20.0,6.62,20.85,18.7,157,41.98,41,11,3/20
142,13,15,17,372,62,420.0,29.0,6.77,14.48,12.83,168,45.16,39,13,5/29
142,14,14,14,330,55,410.0,21.0,7.45,19.52,15.71,134,40.61,36,11,3/36
142,15,14,14,320,54,383.0,15.0,7.09,25.53,21.33,133,41.56,37,11,5/10
142,17,13,13,311,52,336.0,20.0,6.46,16.8,15.55,144,46.3,29,10,5/21
142,18,12,12,284,48,316.0,18.0,6.58,17.56,15.78,125,44.01,26,12,4/22
491,4,3,3,72,12,129.0,3.0,10.75,43.0,24.0,29,40.28,17,6,2/49
376,13,10,10,213,37,320.0,11.0,8.65,29.09,19.36,77,36.15,34,10,2/19
133,3,5,5,44,9,54.0,3.0,6.0,18.0,14.67,15,34.09,6,1,3/12
128,6,6,6,120,20,168.0,2.0,8.4,84.0,60.0,47,39.17,17,6,2/20
128,7,1,1,18,3,35.0,1.0,11.67,35.0,18.0,6,33.33,2,2,1/35
128,9,4,4,78,13,103.0,2.0,7.92,51.5,39.0,27,34.62,10,3,2/33
128,13,7,7,168,28,233.0,14.0,8.32,16.64,12.0,55,32.74,24,5,3/25
128,14,8,8,191,32,247.0,16.0,7.72,15.44,11.94,74,38.74,24,5,4/52
128,15,12,12,249,42,391.0,14.0,9.31,27.93,17.79,72,28.92,29,19,3/31
128,16,8,8,171,29,284.0,4.0,9.79,71.0,42.75,40,23.39,26,14,2/29
97,1,7,7,148,25,239.0,8.0,9.56,29.88,18.5,43,29.05,19,11,2/27
97,2,4,4,42,7,57.0,2.0,8.14,28.5,21.0,9,21.43,4,2,1/10
97,3,3,3,48,8,89.0,2.0,11.12,44.5,24.0,14,29.17,12,2,1/23
97,4,1,1,18,3,34.0,0.0,11.33,0.0,0.0,5,27.78,3,2,0/34
273,12,5,5,114,19,165.0,5.0,8.68,33.0,22.8,51,44.74,19,8,2/22
273,16,12,12,252,42,387.0,14.0,9.21,27.64,18.0,88,34.92,36,18,3/23
581,2,6,6,105,18,93.0,4.0,5.17,23.25,26.25,44,41.9,3,3,2/15
581,3,2,2,33,6,37.0,1.0,6.17,37.0,33.0,13,39.39,4,1,1/15
581,4,8,8,108,18,143.0,4.0,7.94,35.75,27.0,44,40.74,9,9,1/3
581,5,6,6,72,13,104.0,1.0,8.0,104.0,72.0,22,30.56,6,5,1/8
581,7,11,11,198,33,240.0,3.0,7.27,80.0,66.0,60,30.3,14,8,2/27
581,8,9,9,102,17,126.0,8.0,7.41,15.75,12.75,33,32.35,8,4,4/17
581,9,5,5,42,7,55.0,2.0,7.86,27.5,21.0,12,28.57,6,0,1/4
581,11,2,2,18,3,36.0,0.0,12.0,0.0,0.0,6,33.33,3,3,0/8
62,4,1,1,12,2,9.0,1.0,4.5,9.0,12.0,7,58.33,0,1,1/9
62,5,2,2,48,8,72.0,3.0,9.0,24.0,16.0,14,29.17,7,3,2/41
62,6,16,16,379,64,427.0,28.0,6.67,15.25,13.54,161,42.48,41,9,5/16
62,7,13,14,264,45,429.0,11.0,9.53,39.0,24.0,72,27.27,31,22,3/21
62,8,13,13,270,45,426.0,8.0,9.47,53.25,33.75,88,32.59,41,17,3/26
62,9,7,7,102,17,167.0,2.0,9.82,83.5,51.0,21,20.59,13,5,1/23
62,10,8,9,163,28,269.0,8.0,9.61,33.62,20.38,36,22.09,27,10,4/45
515,11,3,3,42,7,89.0,2.0,12.71,44.5,21.0,7,16.67,4,7,1/24
758,13,3,3,60,10,64.0,1.0,6.4,64.0,60.0,29,48.33,10,0,1/19
758,14,9,9,210,35,293.0,11.0,8.37,26.64,19.09,81,38.57,29,13,3/24
758,15,12,12,279,47,377.0,20.0,8.02,18.85,13.95,120,43.01,36,17,4/25
758,16,3,3,54,9,76.0,3.0,8.44,25.33,18.0,29,53.7,8,4,2/15
758,18,12,12,264,45,386.0,22.0,8.58,17.55,12.0,117,44.32,39,22,4/33
370,1,11,11,168,28,276.0,7.0,9.86,39.43,24.0,52,30.95,22,17,2/2
370,4,9,9,192,32,272.0,7.0,8.5,38.86,27.43,53,27.6,22,11,1/25
52,7,1,1,18,3,29.0,1.0,9.67,29.0,18.0,9,50.0,6,0,1/29
52,9,2,2,40,7,37.0,2.0,5.29,18.5,20.0,22,55.0,5,0,2/6
386,1,1,1,12,2,25.0,0.0,12.5,0.0,0.0,2,16.67,1,2,0/25
386,2,4,4,48,8,61.0,0.0,7.62,0.0,0.0,16,33.33,8,0,0/11
386,3,1,1,6,1,7.0,0.0,7.0,0.0,0.0,1,16.67,0,0,0/7
45,11,15,15,240,40,312.0,11.0,7.8,28.36,21.82,87,36.25,34,9,2/12
45,12,7,7,120,20,166.0,1.0,8.3,166.0,120.0,34,28.33,15,6,1/32
45,13,2,2,48,8,84.0,1.0,10.5,84.0,48.0,11,22.92,3,7,1/45
45,15,4,4,72,12,99.0,5.0,8.25,19.8,14.4,31,43.06,7,7,2/30
45,16,6,6,96,16,118.0,3.0,7.38,39.33,32.0,39,40.62,7,5,1/10
45,17,1,1,12,2,29.0,0.0,14.5,0.0,0.0,4,33.33,2,3,0/29
438,15,4,4,78,13,102.0,5.0,7.85,20.4,15.6,29,37.18,8,5,2/22
438,16,8,8,156,26,227.0,5.0,8.73,45.4,31.2,40,25.64,11,13,2/37
438,18,4,4,48,8,78.0,2.0,9.75,39.0,24.0,16,33.33,6,5,1/21
96,11,3,3,65,11,107.0,2.0,9.73,53.5,32.5,15,23.08,7,6,2/33
96,12,2,2,30,5,46.0,1.0,9.2,46.0,30.0,10,33.33,2,4,1/29
96,16,2,2,26,5,64.0,2.0,12.8,32.0,13.0,7,26.92,5,4,2/44
96,18,1,1,18,3,29.0,1.0,9.67,29.0,18.0,4,22.22,3,1,1/29
252,10,6,6,128,22,188.0,6.0,8.55,31.33,21.33,48,37.5,20,5,2/20
252,12,12,13,288,48,375.0,26.0,7.81,14.42,11.08,109,37.85,40,10,4/21
252,13,17,18,397,67,550.0,32.0,8.21,17.19,12.41,151,38.04,51,21,4/24
252,14,15,15,336,56,456.0,15.0,8.14,30.4,22.4,130,38.69,32,24,3/36
252,15,13,13,288,48,406.0,23.0,8.46,17.65,12.52,128,44.44,44,15,4/33
252,16,6,6,138,23,232.0,7.0,10.09,33.14,19.71,58,42.03,18,17,2/34
252,17,11,11,252,42,372.0,11.0,8.86,33.82,22.91,93,36.9,40,15,2/18
252,18,4,4,84,14,162.0,2.0,11.57,81.0,42.0,22,26.19,12,11,1/41
426,7,2,2,48,8,90.0,3.0,11.25,30.0,16.0,15,31.25,6,6,2/50
51,5,1,1,24,4,33.0,0.0,8.25,0.0,0.0,10,41.67,3,2,0/33
51,6,2,2,30,5,48.0,0.0,9.6,0.0,0.0,10,33.33,6,1,0/19
689,14,1,1,12,2,16.0,0.0,8.0,0.0,0.0,4,33.33,3,0,0/16
689,16,2,2,42,7,68.0,2.0,9.71,34.0,21.0,9,21.43,3,4,1/18
315,14,9,9,168,28,269.0,9.0,9.61,29.89,18.67,69,41.07,27,14,3/41
315,18,4,4,90,15,147.0,5.0,9.8,29.4,18.0,34,37.78,14,8,3/48
405,17,2,2,36,6,39.0,2.0,6.5,19.5,18.0,11,30.56,2,1,2/23
134,3,12,12,222,37,274.0,15.0,7.41,18.27,14.8,58,26.13,16,6,3/17
134,4,16,16,255,43,361.0,10.0,8.4,36.1,25.5,73,28.63,32,11,2/24
134,5,14,14,263,44,350.0,16.0,7.95,21.88,16.44,85,32.32,27,11,4/44
134,6,14,14,186,31,292.0,10.0,9.42,29.2,18.6,60,32.26,25,13,2/6
134,7,12,12,150,26,262.0,2.0,10.08,131.0,75.0,33,22.0,23,10,1/33
134,8,8,8,76,13,120.0,3.0,9.23,40.0,25.33,14,18.42,10,3,1/6
134,9,4,4,36,6,81.0,0.0,13.5,0.0,0.0,4,11.11,5,6,0/11
134,10,1,1,11,2,30.0,0.0,15.0,0.0,0.0,0,0.0,1,3,0/30
134,13,11,11,126,21,190.0,4.0,9.05,47.5,31.5,33,26.19,13,7,1/5
134,14,9,9,79,14,95.0,5.0,6.79,19.0,15.8,26,32.91,8,2,2/8
134,15,6,6,84,14,125.0,4.0,8.93,31.25,21.0,19,22.62,9,6,2/8
69,3,2,2,48,8,80.0,0.0,10.0,0.0,0.0,20,41.67,10,3,0/32
126,2,5,6,112,19,139.0,7.0,7.32,19.86,16.0,40,35.71,15,3,4/33
126,3,3,3,36,6,53.0,3.0,8.83,17.67,12.0,18,50.0,7,2,2/13
126,4,1,1,18,3,47.0,0.0,15.67,0.0,0.0,5,27.78,3,5,0/47
269,7,5,5,120,20,164.0,11.0,8.2,14.91,10.91,42,35.0,9,9,4/54
269,8,4,4,84,14,157.0,1.0,11.21,157.0,84.0,22,26.19,10,10,1/30
679,18,1,1,6,1,30.0,0.0,30.0,0.0,0.0,0,0.0,3,3,0/30
663,13,10,10,229,39,367.0,9.0,9.41,40.78,25.44,78,34.06,28,21,2/36
663,14,4,4,84,14,124.0,4.0,8.86,31.0,21.0,36,42.86,17,2,2/29
663,15,2,2,48,8,79.0,1.0,9.88,79.0,48.0,20,41.67,7,4,1/42
663,16,3,3,37,7,92.0,1.0,13.14,92.0,37.0,10,27.03,13,3,1/30
663,17,1,1,24,4,51.0,0.0,12.75,0.0,0.0,4,16.67,6,2,0/51
753,8,1,1,12,2,28.0,1.0,14.0,28.0,12.0,3,25.0,3,2,1/28
753,9,5,5,102,17,159.0,3.0,9.35,53.0,34.0,35,34.31,6,12,2/16
753,10,4,4,90,15,127.0,4.0,8.47,31.75,22.5,22,24.44,12,2,2/24
753,12,1,1,12,2,34.0,0.0,17.0,0.0,0.0,1,8.33,2,3,0/34
81,9,11,11,187,32,236.0,6.0,7.38,39.33,31.17,53,28.34,15,6,2/15
81,10,13,13,240,40,273.0,10.0,6.82,27.3,24.0,73,30.42,18,7,3/14
81,11,13,13,241,41,284.0,12.0,6.93,23.67,20.08,82,34.02,21,8,3/28
81,12,16,16,276,46,335.0,12.0,7.28,27.92,23.0,92,33.33,24,12,3/34
81,13,16,16,301,51,380.0,6.0,7.45,63.33,50.17,95,31.56,27,11,2/26
81,14,12,12,199,34,265.0,5.0,7.79,53.0,39.8,66,33.17,15,12,1/13
81,15,12,12,228,38,265.0,10.0,6.97,26.5,22.8,68,29.82,18,8,3/19
81,16,12,12,252,42,313.0,9.0,7.45,34.78,28.0,92,36.51,30,11,3/18
81,17,12,12,198,33,255.0,6.0,7.73,42.5,33.0,55,27.78,15,9,3/11
81,18,15,15,276,46,379.0,17.0,8.24,22.29,16.24,83,30.07,23,19,4/45
5,9,5,5,96,16,177.0,2.0,11.06,88.5,48.0,28,29.17,24,4,1/38
495,11,1,1,18,3,38.0,0.0,12.67,0.0,0.0,6,33.33,2,4,0/38
495,12,9,9,209,35,287.0,19.0,8.2,15.11,11.0,83,39.71,29,11,3/30
495,13,7,7,154,26,242.0,8.0,9.31,30.25,19.25,59,38.31,22,11,2/24
495,14,7,7,162,27,219.0,5.0,8.11,43.8,32.4,53,32.72,25,4,3/21
495,15,10,10,235,40,315.0,16.0,7.88,19.69,14.69,110,46.81,34,13,3/25
495,16,9,9,198,33,301.0,9.0,9.12,33.44,22.0,81,40.91,31,14,2/24
495,17,14,14,300,50,479.0,17.0,9.58,28.18,17.65,120,40.0,50,23,2/21
495,18,14,14,280,47,447.0,15.0,9.51,29.8,18.67,131,46.79,51,25,3/29
565,5,6,6,144,24,174.0,10.0,7.25,17.4,14.4,52,36.11,12,7,4/26
565,6,14,14,324,54,449.0,19.0,8.31,23.63,17.05,98,30.25,37,11,3/15
565,7,5,5,108,18,134.0,4.0,7.44,33.5,27.0,34,31.48,10,5,2/38
