player_id,season_id,opposition_team_id,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_avg,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded
489,10,9,1,1,13,2.0,19.0,0,9.5,0.0,inf,2,15.38,0,1
494,10,5,2,2,36,6.0,42.0,1,7.0,42.0,30.0,14,38.89,5,1
494,10,14,1,1,26,4.0,44.0,0,11.0,0.0,inf,9,34.62,4,3
494,10,17,1,1,25,4.0,7.0,2,1.75,3.5,12.0,17,68.0,0,0
498,10,2,2,2,12,2.0,27.0,0,13.5,0.0,inf,0,0.0,3,1
498,10,3,2,2,14,2.0,21.0,0,10.5,0.0,inf,2,14.29,1,1
498,10,5,1,1,14,2.0,16.0,0,8.0,0.0,inf,7,50.0,3,0
498,10,13,2,2,40,6.0,52.0,1,8.67,52.0,36.0,15,37.5,3,3
498,10,17,2,2,22,3.0,19.0,3,6.33,6.33,7.33,9,40.91,1,0
514,10,2,2,2,37,6.0,42.0,4,7.0,10.5,9.0,16,43.24,4,2
514,10,3,3,3,78,13.0,118.0,2,9.08,59.0,36.0,27,34.62,15,4
514,10,9,1,1,28,4.0,51.0,1,12.75,51.0,24.0,8,28.57,5,3
514,10,13,2,2,53,8.0,100.0,3,12.5,33.33,16.0,14,26.42,12,4
514,10,14,2,2,51,8.0,74.0,2,9.25,37.0,24.0,19,37.25,5,5
514,10,15,2,2,49,8.0,68.0,2,8.5,34.0,24.0,15,30.61,8,1
514,10,17,2,2,49,8.0,54.0,5,6.75,10.8,9.6,20,40.82,5,1
524,10,2,1,1,25,4.0,29.0,2,7.25,14.5,12.0,12,48.0,4,0
524,10,13,1,1,25,4.0,41.0,0,10.25,0.0,inf,5,20.0,2,3
542,10,3,1,1,12,2.0,22.0,0,11.0,0.0,inf,2,16.67,2,1
542,10,9,1,1,20,3.0,30.0,0,10.0,0.0,inf,2,10.0,1,0
545,10,2,2,2,49,8.0,62.0,1,7.75,62.0,48.0,16,32.65,7,1
545,10,3,2,2,51,8.0,78.0,1,9.75,78.0,48.0,14,27.45,7,3
545,10,5,2,2,51,8.0,50.0,5,6.25,10.0,9.6,19,37.25,4,1
545,10,9,3,3,54,9.0,60.0,6,6.67,10.0,9.0,20,37.04,4,2
545,10,13,2,2,49,8.0,46.0,7,5.75,6.57,6.86,21,42.86,6,0
545,10,14,2,2,45,7.0,46.0,4,6.57,11.5,11.0,16,35.56,6,0
545,10,17,1,1,25,4.0,27.0,2,6.75,13.5,12.0,11,44.0,1,2
546,10,2,1,1,6,1.0,8.0,0,8.0,0.0,inf,1,16.67,1,0
546,10,3,3,3,60,10.0,74.0,0,7.4,0.0,inf,19,31.67,6,2
546,10,9,3,3,54,9.0,63.0,3,7.0,21.0,18.0,15,27.78,5,1
546,10,13,1,1,26,4.0,29.0,1,7.25,29.0,24.0,4,15.38,1,1
546,10,14,2,2,43,7.0,32.0,3,4.57,10.67,14.0,19,44.19,1,1
546,10,15,1,1,8,1.0,12.0,0,12.0,0.0,inf,0,0.0,1,0
546,10,17,2,2,49,8.0,55.0,3,6.88,18.33,16.0,15,30.61,3,2
558,10,3,2,2,49,8.0,59.0,2,7.38,29.5,24.0,16,32.65,3,3
558,10,5,2,2,37,6.0,42.0,0,7.0,0.0,inf,11,29.73,3,1
558,10,9,2,2,29,4.0,53.0,1,13.25,53.0,27.0,7,24.14,8,1
558,10,13,1,1,12,2.0,13.0,1,6.5,13.0,12.0,6,50.0,2,0
558,10,14,2,2,45,7.0,72.0,1,10.29,72.0,42.0,16,35.56,6,5
558,10,15,1,1,18,3.0,36.0,0,12.0,0.0,inf,2,11.11,3,2
564,10,2,2,2,49,8.0,91.0,2,11.38,45.5,24.0,15,30.61,10,5
564,10,3,2,2,45,7.0,51.0,2,7.29,25.5,21.0,17,37.78,5,2
564,10,5,2,2,40,6.0,63.0,1,10.5,63.0,39.0,13,32.5,9,2
564,10,13,2,2,47,7.0,59.0,5,8.43,11.8,8.4,17,36.17,5,2
564,10,14,1,1,12,2.0,17.0,1,8.5,17.0,12.0,2,16.67,1,1
564,10,15,3,3,68,11.0,78.0,2,7.09,39.0,33.0,30,44.12,7,3
564,10,17,2,2,43,7.0,51.0,4,7.29,12.75,10.5,23,53.49,7,2
567,10,2,1,1,18,3.0,30.0,2,10.0,15.0,9.0,5,27.78,1,2
567,10,9,1,1,7,1.0,11.0,0,11.0,0.0,inf,1,14.29,0,1
567,10,14,2,2,17,2.0,29.0,0,14.5,0.0,inf,1,5.88,2,1
567,10,15,1,1,6,1.0,11.0,0,11.0,0.0,inf,0,0.0,0,1
597,10,9,1,1,20,3.0,31.0,2,10.33,15.5,9.0,6,30.0,3,1
610,10,2,2,2,49,8.0,70.0,2,8.75,35.0,24.0,16,32.65,3,5
610,10,3,2,2,43,7.0,74.0,4,10.57,18.5,10.5,9,20.93,7,3
610,10,5,1,1,24,4.0,24.0,3,6.0,8.0,8.0,8,33.33,1,0
610,10,9,2,2,30,5.0,40.0,2,8.0,20.0,15.0,11,36.67,5,1
610,10,13,2,2,50,8.0,62.0,4,7.75,15.5,11.5,14,28.0,4,2
610,10,14,1,1,25,4.0,30.0,1,7.5,30.0,24.0,7,28.0,1,2
625,10,2,1,1,18,3.0,35.0,0,11.67,0.0,inf,6,33.33,3,2
625,10,5,3,3,57,9.0,73.0,3,8.11,24.33,18.0,19,33.33,7,2
625,10,9,2,2,39,6.0,52.0,0,8.67,0.0,inf,11,28.21,7,0
625,10,13,1,1,26,4.0,19.0,3,4.75,6.33,8.0,16,61.54,3,0
625,10,14,2,2,38,6.0,39.0,2,6.5,19.5,18.0,13,34.21,4,0
625,10,15,2,2,37,6.0,62.0,0,10.33,0.0,inf,10,27.03,11,0
625,10,17,1,1,24,4.0,35.0,3,8.75,11.67,8.0,10,41.67,4,1
634,10,2,2,2,12,2.0,28.0,0,14.0,0.0,inf,1,8.33,6,0
634,10,3,2,2,31,5.0,36.0,1,7.2,36.0,30.0,10,32.26,3,1
634,10,5,1,1,7,1.0,12.0,0,12.0,0.0,inf,2,28.57,1,1
634,10,9,2,2,19,3.0,37.0,0,12.33,0.0,inf,3,15.79,2,3
634,10,13,1,1,6,1.0,18.0,1,18.0,18.0,6.0,1,16.67,1,2
634,10,17,1,1,7,1.0,17.0,0,17.0,0.0,inf,0,0.0,0,2
638,10,2,1,1,18,3.0,23.0,1,7.67,23.0,18.0,7,38.89,2,1
638,10,5,3,3,72,12.0,55.0,4,4.58,13.75,18.0,36,50.0,4,1
638,10,9,2,2,30,5.0,50.0,2,10.0,25.0,15.0,11,36.67,5,3
638,10,14,1,1,12,2.0,12.0,0,6.0,0.0,inf,8,66.67,1,1
638,10,15,2,2,38,6.0,38.0,0,6.33,0.0,inf,14,36.84,5,0
638,10,17,1,1,12,2.0,7.0,1,3.5,7.0,12.0,5,41.67,0,0
644,10,3,1,1,21,3.0,28.0,1,9.33,28.0,18.0,5,23.81,2,1
644,10,5,1,1,13,2.0,28.0,1,14.0,28.0,12.0,1,7.69,2,2
644,10,9,1,1,9,1.0,14.0,0,14.0,0.0,inf,2,22.22,1,1
644,10,14,1,1,7,1.0,12.0,0,12.0,0.0,inf,0,0.0,1,0
644,10,17,1,1,19,3.0,28.0,0,9.33,0.0,inf,2,10.53,0,2
654,10,14,1,1,6,1.0,15.0,0,15.0,0.0,inf,1,16.67,0,2
654,10,15,3,3,18,3.0,26.0,1,8.67,26.0,18.0,7,38.89,3,1
656,10,2,2,2,50,8.0,55.0,3,6.88,18.33,16.0,17,34.0,2,3
656,10,3,2,2,38,6.0,40.0,2,6.67,20.0,18.0,8,21.05,2,1
656,10,5,2,2,31,5.0,48.0,1,9.6,48.0,30.0,9,29.03,0,5
656,10,9,2,2,48,8.0,64.0,1,8.0,64.0,48.0,11,22.92,6,1
656,10,14,2,2,42,7.0,65.0,2,9.29,32.5,21.0,7,16.67,4,3
656,10,15,2,2,43,7.0,67.0,2,9.57,33.5,21.0,10,23.26,3,4
656,10,17,2,2,42,7.0,23.0,4,3.29,5.75,10.5,20,47.62,0,0
665,10,3,1,1,12,2.0,30.0,0,15.0,0.0,inf,0,0.0,1,3
679,10,3,1,1,18,3.0,14.0,0,4.67,0.0,inf,10,55.56,0,1
679,10,5,1,1,12,2.0,17.0,1,8.5,17.0,12.0,5,41.67,0,2
679,10,9,1,1,25,4.0,18.0,2,4.5,9.0,12.0,8,32.0,1,0
685,10,5,2,2,54,9.0,63.0,2,7.0,31.5,24.0,20,37.04,2,3
685,10,9,1,1,21,3.0,20.0,2,6.67,10.0,10.0,8,38.1,3,0
685,10,13,1,1,13,2.0,18.0,0,9.0,0.0,inf,5,38.46,3,0
685,10,14,1,1,24,4.0,28.0,2,7.0,14.0,12.0,11,45.83,2,1
685,10,15,1,1,25,4.0,59.0,0,14.75,0.0,inf,4,16.0,10,1
689,10,5,1,1,24,4.0,35.0,1,8.75,35.0,24.0,7,29.17,4,1
689,10,15,1,1,18,3.0,22.0,0,7.33,0.0,inf,3,16.67,2,0
711,10,13,1,1,13,2.0,29.0,0,14.5,0.0,inf,4,30.77,3,2
741,10,2,2,2,42,7.0,51.0,1,7.29,51.0,42.0,9,21.43,6,0
741,10,3,2,2,43,7.0,56.0,3,8.0,18.67,14.0,16,37.21,3,4
741,10,5,1,1,28,4.0,34.0,1,8.5,34.0,24.0,8,28.57,3,1
741,10,13,2,2,45,7.0,50.0,4,7.14,12.5,10.5,17,37.78,7,0
741,10,14,2,2,30,5.0,55.0,1,11.0,55.0,30.0,7,23.33,7,2
741,10,15,2,2,52,8.0,95.0,3,11.88,31.67,16.0,12,23.08,8,5
741,10,17,2,2,38,6.0,45.0,4,7.5,11.25,9.0,18,47.37,4,2
743,10,14,1,1,18,3.0,31.0,0,10.33,0.0,inf,5,27.78,5,1
748,10,2,1,1,12,2.0,18.0,1,9.0,18.0,12.0,1,8.33,2,0
748,10,5,3,3,57,9.0,73.0,3,8.11,24.33,18.0,17,29.82,5,3
748,10,9,2,2,44,7.0,54.0,2,7.71,27.0,21.0,13,29.55,4,2
748,10,13,2,2,26,4.0,34.0,2,8.5,17.0,12.0,8,30.77,3,1
748,10,14,1,1,19,3.0,27.0,1,9.0,27.0,18.0,2,10.53,1,1
748,10,15,2,2,42,7.0,41.0,1,5.86,41.0,42.0,16,38.1,2,1
748,10,17,2,2,49,8.0,51.0,1,6.38,51.0,48.0,17,34.69,3,1
756,10,2,1,1,12,2.0,21.0,0,10.5,0.0,inf,1,8.33,0,2
756,10,5,1,1,18,3.0,14.0,2,4.67,7.0,9.0,5,27.78,0,0
756,10,13,1,1,13,2.0,20.0,0,10.0,0.0,inf,3,23.08,1,1
757,10,3,1,1,12,2.0,17.0,1,8.5,17.0,12.0,2,16.67,2,0
757,10,5,1,1,13,2.0,14.0,1,7.0,14.0,12.0,3,23.08,1,0
757,10,9,1,1,6,1.0,9.0,1,9.0,9.0,6.0,3,50.0,2,0
757,10,15,1,1,6,1.0,10.0,1,10.0,10.0,6.0,1,16.67,1,0
772,10,5,1,1,17,2.0,34.0,0,17.0,0.0,inf,3,17.65,3,2
777,10,3,2,2,45,7.0,55.0,3,7.86,18.33,14.33,17,37.78,2,4
777,10,5,2,2,53,8.0,79.0,2,9.88,39.5,24.0,12,22.64,7,3
777,10,9,2,2,43,7.0,61.0,2,8.71,30.5,21.0,12,27.91,8,1
777,10,13,1,1,24,4.0,23.0,2,5.75,11.5,12.0,9,37.5,3,0
777,10,14,2,2,48,8.0,68.0,3,8.5,22.67,16.0,11,22.92,9,0
777,10,15,1,1,25,4.0,37.0,0,9.25,0.0,inf,5,20.0,3,1
777,10,17,2,2,51,8.0,50.0,3,6.25,16.67,16.0,18,35.29,5,0
6,11,2,2,2,49,8.0,50.0,2,6.25,25.0,24.0,15,30.61,3,1
6,11,5,1,1,6,1.0,9.0,0,9.0,0.0,inf,3,50.0,2,0
6,11,9,2,2,38,6.0,58.0,2,9.67,29.0,18.0,13,34.21,3,3
6,11,11,2,2,30,5.0,34.0,1,6.8,34.0,30.0,9,30.0,3,0
6,11,13,1,1,18,3.0,23.0,1,7.67,23.0,18.0,4,22.22,0,2
6,11,15,4,4,73,12.0,89.0,2,7.42,44.5,36.0,23,31.51,6,4
6,11,17,2,2,36,6.0,40.0,3,6.67,13.33,12.0,11,30.56,1,2
8,11,2,1,1,25,4.0,47.0,0,11.75,0.0,inf,6,24.0,2,4
18,11,6,2,2,37,6.0,56.0,0,9.33,0.0,inf,15,40.54,3,5
18,11,9,1,1,25,4.0,29.0,2,7.25,14.5,12.0,12,48.0,2,2
18,11,11,1,1,12,2.0,36.0,0,18.0,0.0,inf,2,16.67,2,4
18,11,13,1,1,24,4.0,36.0,2,9.0,18.0,12.0,9,37.5,5,1
18,11,15,1,1,19,3.0,47.0,0,15.67,0.0,inf,5,26.32,2,5
27,11,17,1,1,19,3.0,34.0,0,11.33,0.0,inf,7,36.84,3,2
31,11,9,1,1,27,4.0,34.0,0,8.5,0.0,inf,4,14.81,2,1
31,11,11,1,1,19,3.0,40.0,0,13.33,0.0,inf,4,21.05,1,4
31,11,13,1,1,24,4.0,33.0,2,8.25,16.5,12.0,7,29.17,4,1
32,11,2,2,2,52,8.0,63.0,2,7.88,31.5,24.0,15,28.85,3,3
32,11,5,2,2,50,8.0,51.0,5,6.38,10.2,9.6,22,44.0,5,1
32,11,6,2,2,54,9.0,94.0,2,10.44,47.0,24.0,11,20.37,9,4
32,11,9,2,2,52,8.0,71.0,6,8.88,11.83,8.0,16,30.77,6,3
32,11,11,2,2,48,8.0,58.0,6,7.25,9.67,8.0,13,27.08,5,1
32,11,15,2,2,48,8.0,51.0,2,6.38,25.5,24.0,17,35.42,5,0
32,11,17,2,2,49,8.0,60.0,1,7.5,60.0,48.0,14,28.57,6,1
38,11,2,2,2,50,8.0,81.0,1,10.12,81.0,48.0,16,32.0,4,7
38,11,5,2,2,53,8.0,62.0,2,7.75,31.0,24.0,18,33.96,3,2
38,11,6,2,2,40,6.0,66.0,0,11.0,0.0,inf,9,22.5,4,4
38,11,9,1,1,28,4.0,40.0,2,10.0,20.0,12.0,8,28.57,4,1
38,11,11,1,1,24,4.0,33.0,1,8.25,33.0,24.0,6,25.0,3,1
38,11,13,1,1,19,3.0,17.0,1,5.67,17.0,18.0,10,52.63,1,1
38,11,15,2,2,50,8.0,68.0,4,8.5,17.0,12.0,18,36.0,4,5
58,11,2,2,2,36,6.0,70.0,4,11.67,17.5,9.0,12,33.33,8,3
58,11,5,2,2,49,8.0,68.0,2,8.5,34.0,24.0,17,34.69,6,3
58,11,6,2,2,52,8.0,73.0,0,9.12,0.0,inf,16,30.77,4,4
58,11,9,3,3,48,8.0,90.0,0,11.25,0.0,inf,12,25.0,11,4
58,11,13,2,2,50,8.0,62.0,1,7.75,62.0,48.0,18,36.0,5,2
58,11,15,2,2,37,6.0,61.0,2,10.17,30.5,18.0,12,32.43,6,2
58,11,17,2,2,38,6.0,62.0,2,10.33,31.0,19.0,10,26.32,9,1
60,11,5,1,1,13,2.0,17.0,0,8.5,0.0,inf,5,38.46,3,0
60,11,11,1,1,12,2.0,11.0,2,5.5,5.5,6.0,4,33.33,1,0
60,11,13,1,1,1,0.0,0.0,0,,0.0,inf,1,100.0,0,0
60,11,15,1,1,6,1.0,5.0,0,5.0,0.0,inf,4,66.67,1,0
60,11,17,1,1,6,1.0,11.0,2,11.0,5.5,3.0,3,50.0,1,1
63,11,5,2,2,31,5.0,40.0,0,8.0,0.0,inf,11,35.48,3,2
63,11,6,2,2,18,3.0,19.0,1,6.33,19.0,18.0,6,33.33,2,0
63,11,9,1,1,12,2.0,22.0,2,11.0,11.0,6.0,3,25.0,2,1
63,11,11,1,1,6,1.0,21.0,1,21.0,21.0,6.0,1,16.67,0,3
63,11,13,1,1,6,1.0,4.0,0,4.0,0.0,inf,2,33.33,0,0
63,11,15,2,2,12,2.0,13.0,0,6.5,0.0,inf,3,25.0,1,0
63,11,17,1,1,13,2.0,13.0,1,6.5,13.0,12.0,6,46.15,0,1
71,11,9,1,1,19,3.0,38.0,0,12.67,0.0,inf,6,31.58,2,4
74,11,2,1,1,12,2.0,27.0,0,13.5,0.0,inf,2,16.67,2,2
74,11,5,2,2,50,8.0,70.0,2,8.75,35.0,24.0,20,40.0,3,5
74,11,9,2,2,39,6.0,58.0,2,9.67,29.0,18.0,13,33.33,9,1
74,11,11,2,2,25,4.0,22.0,1,5.5,22.0,24.0,9,36.0,2,0
74,11,13,1,1,12,2.0,15.0,1,7.5,15.0,12.0,3,25.0,0,1
74,11,15,2,2,25,4.0,38.0,0,9.5,0.0,inf,7,28.0,3,2
74,11,17,1,1,13,2.0,21.0,0,10.5,0.0,inf,2,15.38,1,1
78,11,2,1,1,20,3.0,28.0,0,9.33,0.0,inf,3,15.0,2,1
78,11,5,2,2,44,7.0,57.0,2,8.14,28.5,21.0,15,34.09,4,2
78,11,6,2,2,43,7.0,70.0,0,10.0,0.0,inf,11,25.58,12,0
78,11,9,2,2,44,7.0,40.0,3,5.71,13.33,14.0,17,38.64,4,0
78,11,13,2,2,30,5.0,35.0,2,7.0,17.5,15.0,10,33.33,4,0
78,11,15,2,2,31,5.0,41.0,0,8.2,0.0,inf,11,35.48,6,0
78,11,17,1,1,20,3.0,32.0,1,10.67,32.0,18.0,6,30.0,3,1
111,11,6,1,1,7,1.0,10.0,0,10.0,0.0,inf,0,0.0,1,0
111,11,9,1,1,6,1.0,13.0,0,13.0,0.0,inf,0,0.0,2,0
116,11,2,2,2,34,5.0,53.0,2,10.6,26.5,15.0,11,32.35,8,1
116,11,5,2,2,27,4.0,28.0,2,7.0,14.0,12.0,9,33.33,3,0
116,11,6,2,2,31,5.0,47.0,0,9.4,0.0,inf,8,25.81,4,2
116,11,11,2,2,36,6.0,35.0,2,5.83,17.5,18.0,13,36.11,0,1
116,11,13,2,2,35,5.0,72.0,3,14.4,24.0,11.67,11,31.43,6,6
116,11,15,3,3,44,7.0,79.0,1,11.29,79.0,42.0,16,36.36,12,3
116,11,17,2,2,32,5.0,41.0,3,8.2,13.67,10.0,6,18.75,1,2
137,11,2,2,2,49,8.0,42.0,1,5.25,42.0,48.0,12,24.49,1,0
137,11,5,2,2,42,7.0,41.0,2,5.86,20.5,21.0,12,28.57,0,2
137,11,6,2,2,51,8.0,68.0,3,8.5,22.67,16.0,10,19.61,3,3
137,11,9,2,2,42,7.0,69.0,1,9.86,69.0,40.0,8,19.05,7,2
137,11,11,2,2,48,8.0,64.0,1,8.0,64.0,48.0,14,29.17,5,2
137,11,15,2,2,52,8.0,87.0,0,10.88,0.0,inf,9,17.31,2,6
137,11,17,2,2,30,5.0,39.0,2,7.8,19.5,15.0,11,36.67,5,1
144,11,2,1,1,24,4.0,42.0,0,10.5,0.0,inf,9,37.5,4,3
144,11,5,1,1,20,3.0,25.0,0,8.33,0.0,inf,6,30.0,2,1
144,11,6,1,1,24,4.0,51.0,0,12.75,0.0,inf,6,25.0,4,4
144,11,15,1,1,22,3.0,30.0,1,10.0,30.0,18.0,9,40.91,5,0
144,11,17,2,2,43,7.0,68.0,1,9.71,68.0,42.0,14,32.56,6,4
148,11,5,1,1,24,4.0,36.0,1,9.0,36.0,24.0,10,41.67,5,1
148,11,9,1,1,25,4.0,53.0,1,13.25,53.0,24.0,5,20.0,0,6
148,11,11,1,1,24,4.0,29.0,1,7.25,29.0,23.0,10,41.67,3,1
148,11,13,1,1,12,2.0,26.0,0,13.0,0.0,inf,3,25.0,4,1
155,11,15,1,1,7,1.0,10.0,0,10.0,0.0,inf,0,0.0,0,0
156,11,15,1,1,12,2.0,19.0,0,9.5,0.0,inf,4,33.33,4,0
158,11,9,1,1,25,4.0,41.0,2,10.25,20.5,12.0,10,40.0,4,3
158,11,11,1,1,18,3.0,34.0,0,11.33,0.0,inf,4,22.22,1,3
158,11,13,1,1,18,3.0,25.0,1,8.33,25.0,18.0,8,44.44,3,1
158,11,17,1,1,26,4.0,43.0,0,10.75,0.0,inf,7,26.92,3,3
173,11,2,1,1,25,4.0,36.0,0,9.0,0.0,inf,4,16.0,2,2
173,11,6,1,1,7,1.0,14.0,0,14.0,0.0,inf,1,14.29,1,1
173,11,9,2,2,24,4.0,35.0,1,8.75,35.0,24.0,10,41.67,7,0
173,11,13,2,2,24,4.0,43.0,1,10.75,43.0,24.0,4,16.67,4,2
173,11,15,1,1,25,4.0,40.0,0,10.0,0.0,inf,4,16.0,4,1
178,11,2,1,1,24,4.0,33.0,2,8.25,16.5,12.0,4,16.67,2,1
178,11,5,1,1,20,3.0,34.0,0,11.33,0.0,inf,4,20.0,2,3
178,11,6,2,2,45,7.0,75.0,2,10.71,37.5,21.5,15,33.33,8,4
178,11,9,1,1,25,4.0,40.0,1,10.0,40.0,24.0,8,32.0,4,2
178,11,11,1,1,20,3.0,29.0,0,9.67,0.0,inf,7,35.0,3,1
178,11,15,1,1,25,4.0,51.0,2,12.75,25.5,12.0,3,12.0,6,1
178,11,17,2,2,27,4.0,60.0,0,15.0,0.0,inf,3,11.11,8,2
179,11,2,2,2,43,7.0,50.0,4,7.14,12.5,10.5,18,41.86,3,3
179,11,5,2,2,45,7.0,55.0,0,7.86,0.0,inf,19,42.22,2,4
179,11,6,2,2,47,7.0,55.0,2,7.86,27.5,21.0,19,40.43,2,4
179,11,9,2,2,43,7.0,58.0,0,8.29,0.0,inf,16,37.21,6,2
179,11,11,2,2,49,8.0,48.0,2,6.0,24.0,24.0,20,40.82,6,0
179,11,13,2,2,36,6.0,44.0,2,7.33,22.0,18.0,10,27.78,2,2
179,11,15,2,2,50,8.0,53.0,2,6.62,26.5,24.0,18,36.0,4,1
186,11,6,1,1,24,4.0,29.0,1,7.25,29.0,24.0,7,29.17,0,2
186,11,9,2,2,48,8.0,36.0,1,4.5,36.0,48.0,22,45.83,2,0
186,11,13,1,1,24,4.0,14.0,1,3.5,14.0,24.0,11,45.83,0,0
186,11,15,1,1,18,3.0,25.0,1,8.33,25.0,18.0,3,16.67,3,0
186,11,17,1,1,24,4.0,31.0,1,7.75,31.0,24.0,6,25.0,3,0
205,11,6,2,2,35,5.0,58.0,1,11.6,58.0,33.0,9,25.71,6,3
205,11,9,2,2,29,4.0,36.0,4,9.0,9.0,7.0,12,41.38,5,1
217,11,2,1,1,20,3.0,23.0,1,7.67,23.0,18.0,11,55.0,3,1
217,11,5,2,2,32,5.0,33.0,1,6.6,33.0,31.0,18,56.25,5,0
217,11,9,1,1,7,1.0,18.0,0,18.0,0.0,inf,2,28.57,1,2
217,11,11,1,1,28,4.0,30.0,2,7.5,15.0,12.0,9,32.14,1,1
217,11,13,2,2,46,7.0,67.0,1,9.57,67.0,42.0,19,41.3,8,3
217,11,15,4,4,103,17.0,87.0,5,5.12,17.4,19.2,51,49.51,8,2
217,11,17,1,1,12,2.0,20.0,0,10.0,0.0,inf,4,33.33,2,1
224,11,5,1,1,16,2.0,28.0,3,14.0,9.33,5.0,6,37.5,2,2
224,11,6,1,1,24,4.0,23.0,1,5.75,23.0,24.0,9,37.5,1,1
224,11,15,1,1,24,4.0,32.0,1,8.0,32.0,24.0,9,37.5,5,0
224,11,17,2,2,45,7.0,84.0,2,12.0,42.0,21.0,10,22.22,8,4
227,11,5,1,1,25,4.0,36.0,3,9.0,12.0,8.0,10,40.0,3,2
227,11,6,1,1,24,4.0,21.0,1,5.25,21.0,24.0,10,41.67,0,1
227,11,17,1,1,24,4.0,25.0,1,6.25,25.0,24.0,9,37.5,2,1
229,11,2,1,1,6,1.0,10.0,1,10.0,10.0,6.0,3,50.0,1,1
229,11,5,1,1,26,4.0,47.0,2,11.75,23.5,12.0,10,38.46,8,1
229,11,6,1,1,24,4.0,58.0,0,14.5,0.0,inf,1,4.17,2,6
234,11,5,1,1,24,4.0,19.0,3,4.75,6.33,8.0,13,54.17,0,1
234,11,6,2,2,48,8.0,50.0,3,6.25,16.67,16.0,16,33.33,2,2
234,11,9,1,1,24,4.0,23.0,2,5.75,11.5,12.0,9,37.5,2,0
234,11,11,1,1,12,2.0,12.0,1,6.0,12.0,12.0,5,41.67,0,1
234,11,13,2,2,50,8.0,79.0,0,9.88,0.0,inf,11,22.0,5,3
234,11,15,2,2,43,7.0,48.0,2,6.86,24.0,21.0,12,27.91,4,1
234,11,17,1,1,25,4.0,33.0,1,8.25,33.0,24.0,7,28.0,1,2
235,11,5,2,2,29,4.0,49.0,1,12.25,49.0,28.0,8,27.59,4,3
235,11,9,1,1,24,4.0,26.0,0,6.5,0.0,inf,10,41.67,2,1
235,11,11,1,1,25,4.0,44.0,1,11.0,44.0,24.0,4,16.0,3,2
235,11,13,1,1,24,4.0,34.0,2,8.5,17.0,12.0,11,45.83,3,2
235,11,17,1,1,24,4.0,35.0,2,8.75,17.5,12.0,5,20.83,1,2
237,11,2,1,1,12,2.0,21.0,1,10.5,21.0,12.0,4,33.33,1,2
237,11,5,1,1,20,3.0,33.0,1,11.0,33.0,18.0,5,25.0,2,2
237,11,6,1,1,18,3.0,39.0,2,13.0,19.5,9.0,3,16.67,1,4
237,11,11,1,1,13,2.0,19.0,2,9.5,9.5,6.0,3,23.08,2,0
237,11,13,1,1,1,0.0,6.0,0,inf,0.0,inf,0,0.0,0,1
245,11,6,1,1,18,3.0,36.0,1,12.0,36.0,18.0,7,38.89,0,5
245,11,11,1,1,6,1.0,13.0,0,13.0,0.0,inf,2,33.33,1,1
251,11,2,2,2,37,6.0,49.0,2,8.17,24.5,18.0,14,37.84,5,2
251,11,5,2,2,42,7.0,83.0,3,11.86,27.67,14.0,15,35.71,10,5
251,11,6,2,2,49,8.0,84.0,3,10.5,28.0,16.0,16,32.65,10,3
251,11,11,2,2,48,8.0,42.0,3,5.25,14.0,16.0,17,35.42,3,0
251,11,13,2,2,24,4.0,40.0,0,10.0,0.0,inf,5,20.83,3,2
251,11,15,3,3,54,9.0,61.0,2,6.78,30.5,27.0,19,35.19,8,0
251,11,17,2,2,42,7.0,53.0,1,7.57,53.0,42.0,20,47.62,5,3
255,11,2,2,2,36,6.0,53.0,3,8.83,17.67,12.0,9,25.0,3,3
255,11,5,2,2,48,8.0,62.0,3,7.75,20.67,16.0,18,37.5,3,4
255,11,6,2,2,48,8.0,37.0,3,4.62,12.33,16.0,18,37.5,2,0
255,11,11,3,3,74,12.0,116.0,1,9.67,116.0,72.0,27,36.49,14,4
255,11,13,2,2,42,7.0,67.0,2,9.57,33.5,21.0,15,35.71,5,5
255,11,15,3,3,75,12.0,64.0,4,5.33,16.0,18.0,27,36.0,2,1
255,11,17,2,2,48,8.0,68.0,1,8.5,68.0,48.0,17,35.42,7,3
259,11,2,2,2,28,4.0,41.0,1,10.25,41.0,24.0,11,39.29,3,3
259,11,5,2,2,50,8.0,75.0,3,9.38,25.0,16.0,20,40.0,8,4
259,11,9,1,1,12,2.0,20.0,0,10.0,0.0,inf,5,41.67,4,0
259,11,15,2,2,30,5.0,38.0,0,7.6,0.0,inf,16,53.33,6,1
259,11,17,1,1,6,1.0,14.0,0,14.0,0.0,inf,1,16.67,3,0
260,11,9,1,1,6,1.0,10.0,0,10.0,0.0,inf,0,0.0,1,0
260,11,13,2,2,18,3.0,32.0,1,10.67,32.0,18.0,4,22.22,3,1
263,11,2,2,2,51,8.0,56.0,1,7.0,56.0,48.0,17,33.33,6,0
263,11,6,2,2,50,8.0,62.0,1,7.75,62.0,48.0,21,42.0,2,5
263,11,9,2,2,42,7.0,51.0,2,7.29,25.5,21.0,18,42.86,6,2
263,11,11,2,2,44,7.0,62.0,3,8.86,20.67,14.0,16,36.36,7,1
263,11,13,2,2,49,8.0,34.0,4,4.25,8.5,12.0,21,42.86,0,1
263,11,15,2,2,48,8.0,57.0,3,7.12,19.0,16.0,15,31.25,7,0
