player_id,season_id,phase,matches,innings,balls_bowled,overs,runs_conceded,wickets,economy,bowling_avg,bowling_strike_rate,dot_balls,dot_balls_pct,fours_conceded,sixes_conceded
184,10,Powerplay Over,7,7,60,10.0,53.0,1,5.3,53.0,60.0,32,53.33,8,0
191,10,Death Over,1,1,5,0.0,15.0,0,inf,0.0,inf,0,0.0,0,2
191,10,Middle Over,1,1,7,1.0,15.0,0,15.0,0.0,inf,0,0.0,1,1
196,10,Death Over,5,5,38,6.0,46.0,6,7.67,7.67,6.0,15,39.47,5,1
196,10,Middle Over,4,4,31,5.0,51.0,0,10.2,0.0,inf,7,22.58,7,1
196,10,Powerplay Over,6,6,63,10.0,100.0,2,10.0,50.0,30.5,25,39.68,16,2
220,10,Death Over,7,7,57,9.0,86.0,2,9.56,43.0,28.0,10,17.54,6,4
220,10,Middle Over,8,8,66,11.0,104.0,4,9.45,26.0,16.5,16,24.24,10,4
220,10,Powerplay Over,6,6,36,6.0,68.0,0,11.33,0.0,inf,8,22.22,10,1
220,10,Super Over,1,1,5,0.0,11.0,2,inf,5.5,2.5,2,40.0,1,1
224,10,Death Over,1,1,7,1.0,12.0,0,12.0,0.0,inf,3,42.86,1,1
224,10,Middle Over,6,6,67,11.0,88.0,2,8.0,44.0,33.0,16,23.88,0,6
224,10,Powerplay Over,3,3,26,4.0,29.0,1,7.25,29.0,26.0,9,34.62,4,0
246,10,Middle Over,3,3,36,6.0,52.0,0,8.67,0.0,inf,7,19.44,3,2
246,10,Powerplay Over,4,4,36,6.0,50.0,1,8.33,50.0,36.0,13,36.11,2,4
254,10,Death Over,4,4,24,4.0,46.0,0,11.5,0.0,inf,6,25.0,3,3
254,10,Middle Over,2,2,12,2.0,27.0,0,13.5,0.0,inf,4,33.33,6,0
254,10,Powerplay Over,5,5,74,12.0,108.0,5,9.0,21.6,14.4,34,45.95,16,4
273,10,Death Over,8,8,61,10.0,93.0,7,9.3,13.29,8.57,20,32.79,1,8
273,10,Middle Over,11,11,156,26.0,210.0,5,8.08,42.0,31.2,43,27.56,12,10
273,10,Powerplay Over,5,5,33,5.0,37.0,0,7.4,0.0,inf,11,33.33,4,0
295,10,Middle Over,2,2,26,4.0,40.0,0,10.0,0.0,inf,2,7.69,2,0
295,10,Powerplay Over,1,1,6,1.0,12.0,0,12.0,0.0,inf,2,33.33,1,1
308,10,Death Over,3,3,16,2.0,38.0,0,19.0,0.0,inf,2,12.5,1,4
308,10,Middle Over,5,5,46,7.0,58.0,1,8.29,58.0,42.0,7,15.22,4,1
308,10,Powerplay Over,1,1,7,1.0,14.0,1,14.0,14.0,6.0,1,14.29,1,1
310,10,Death Over,15,15,170,28.0,236.0,10,8.43,23.6,16.4,42,24.71,19,5
310,10,Middle Over,13,13,90,15.0,106.0,4,7.07,26.5,22.5,29,32.22,8,3
310,10,Powerplay Over,14,14,105,17.0,98.0,6,5.76,16.33,17.0,51,48.57,9,1
310,10,Super Over,1,1,8,1.0,4.0,0,4.0,0.0,inf,2,25.0,0,0
326,10,Middle Over,3,3,43,7.0,55.0,2,7.86,27.5,21.0,9,20.93,1,3
329,10,Death Over,5,5,56,9.0,97.0,4,10.78,24.25,13.25,16,28.57,11,4
329,10,Middle Over,8,8,79,13.0,93.0,0,7.15,0.0,inf,21,26.58,6,3
329,10,Powerplay Over,5,5,30,5.0,55.0,1,11.0,55.0,30.0,10,33.33,11,0
342,10,Middle Over,9,9,133,22.0,149.0,9,6.77,16.56,14.44,54,40.6,6,9
342,10,Powerplay Over,7,7,56,9.0,65.0,4,7.22,16.25,13.5,21,37.5,6,2
345,10,Death Over,6,6,74,12.0,127.0,4,10.58,31.75,17.75,18,24.32,15,5
345,10,Middle Over,1,1,6,1.0,7.0,0,7.0,0.0,inf,2,33.33,1,0
345,10,Powerplay Over,6,6,68,11.0,82.0,1,7.45,82.0,66.0,33,48.53,15,0
353,10,Death Over,2,2,14,2.0,16.0,0,8.0,0.0,inf,3,21.43,1,0
353,10,Middle Over,4,4,43,7.0,66.0,2,9.43,33.0,21.0,9,20.93,5,3
353,10,Powerplay Over,3,3,25,4.0,33.0,0,8.25,0.0,inf,12,48.0,3,2
357,10,Middle Over,2,2,12,2.0,22.0,1,11.0,22.0,12.0,2,16.67,1,2
359,10,Middle Over,1,1,20,3.0,31.0,2,10.33,15.5,9.0,6,30.0,3,1
362,10,Powerplay Over,2,2,25,4.0,15.0,1,3.75,15.0,24.0,13,52.0,2,0
364,10,Death Over,2,2,12,2.0,29.0,1,14.5,29.0,12.0,2,16.67,3,2
364,10,Middle Over,2,2,26,4.0,38.0,0,9.5,0.0,inf,4,15.38,3,1
366,10,Death Over,2,2,13,2.0,23.0,0,11.5,0.0,inf,4,30.77,1,2
366,10,Middle Over,4,4,40,6.0,19.0,2,3.17,9.5,18.0,22,55.0,1,0
366,10,Powerplay Over,4,4,34,5.0,51.0,1,10.2,51.0,30.0,14,41.18,7,2
372,10,Death Over,11,11,108,18.0,186.0,7,10.33,26.57,15.14,20,18.52,15,8
372,10,Middle Over,9,9,64,10.0,79.0,2,7.9,39.5,30.0,15,23.44,7,1
372,10,Powerplay Over,11,11,106,17.0,159.0,2,9.35,79.5,51.0,41,38.68,18,8
380,10,Middle Over,3,3,49,8.0,43.0,3,5.38,14.33,16.0,18,36.73,1,2
380,10,Powerplay Over,1,1,6,1.0,6.0,0,6.0,0.0,inf,5,83.33,0,1
382,10,Death Over,11,11,89,14.0,140.0,8,10.0,17.5,10.5,22,24.72,12,6
382,10,Middle Over,11,11,112,18.0,115.0,8,6.39,14.38,13.5,43,38.39,12,2
382,10,Powerplay Over,9,9,77,12.0,131.0,1,10.92,131.0,72.0,22,28.57,14,6
387,10,Middle Over,1,1,7,1.0,15.0,0,15.0,0.0,inf,2,28.57,3,0
387,10,Powerplay Over,1,1,8,1.0,17.0,0,17.0,0.0,inf,2,25.0,2,1
390,10,Death Over,2,2,7,1.0,12.0,0,12.0,0.0,inf,2,28.57,2,0
390,10,Middle Over,12,12,124,20.0,203.0,1,10.15,203.0,120.0,22,17.74,20,6
390,10,Powerplay Over,3,3,17,2.0,33.0,0,16.5,0.0,inf,3,17.65,3,2
395,10,Death Over,4,4,34,5.0,69.0,0,13.8,0.0,inf,8,23.53,5,5
395,10,Middle Over,4,4,31,5.0,36.0,1,7.2,36.0,30.0,7,22.58,2,1
395,10,Powerplay Over,2,2,14,2.0,18.0,0,9.0,0.0,inf,5,35.71,3,0
396,10,Death Over,4,4,32,5.0,41.0,2,8.2,20.5,15.0,12,37.5,3,2
396,10,Middle Over,6,6,61,10.0,64.0,3,6.4,21.33,18.0,23,37.7,8,0
396,10,Powerplay Over,5,5,36,6.0,58.0,2,9.67,29.0,18.0,16,44.44,9,2
402,10,Powerplay Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,1,16.67,2,1
409,10,Middle Over,3,3,56,9.0,80.0,0,8.89,0.0,inf,16,28.57,4,5
409,10,Powerplay Over,1,1,12,2.0,25.0,0,12.5,0.0,inf,4,33.33,6,0
410,10,Death Over,3,3,19,3.0,36.0,1,12.0,36.0,18.0,2,10.53,2,3
410,10,Middle Over,5,5,68,11.0,71.0,3,6.45,23.67,22.0,25,36.76,8,1
434,10,Death Over,4,4,25,4.0,32.0,5,8.0,6.4,4.8,10,40.0,3,1
434,10,Middle Over,5,5,37,6.0,40.0,1,6.67,40.0,36.0,16,43.24,5,0
434,10,Powerplay Over,5,5,63,10.0,69.0,1,6.9,69.0,60.0,29,46.03,8,2
435,10,Death Over,1,1,1,0.0,4.0,0,inf,0.0,inf,0,0.0,1,0
435,10,Middle Over,6,6,105,17.0,137.0,2,8.06,68.5,51.0,33,31.43,7,7
435,10,Powerplay Over,1,1,6,1.0,3.0,0,3.0,0.0,inf,4,66.67,0,0
459,10,Death Over,12,12,74,12.0,72.0,2,6.0,36.0,36.0,28,37.84,6,1
459,10,Middle Over,15,15,168,28.0,201.0,5,7.18,40.2,33.6,53,31.55,20,3
459,10,Powerplay Over,14,14,120,20.0,139.0,3,6.95,46.33,38.0,52,43.33,15,2
469,10,Death Over,1,1,6,1.0,10.0,0,10.0,0.0,inf,2,33.33,0,1
469,10,Powerplay Over,1,1,6,1.0,16.0,0,16.0,0.0,inf,2,33.33,2,1
490,10,Death Over,1,1,2,0.0,7.0,0,inf,0.0,inf,0,0.0,0,1
490,10,Middle Over,8,8,86,14.0,115.0,4,8.21,28.75,20.5,26,30.23,9,4
490,10,Powerplay Over,2,2,14,2.0,13.0,0,6.5,0.0,inf,7,50.0,2,0
496,10,Middle Over,2,2,18,3.0,34.0,0,11.33,0.0,inf,5,27.78,1,3
497,10,Death Over,1,1,3,0.0,9.0,0,inf,0.0,inf,0,0.0,0,1
497,10,Middle Over,1,1,12,2.0,16.0,0,8.0,0.0,inf,2,16.67,0,1
497,10,Powerplay Over,1,1,6,1.0,8.0,0,8.0,0.0,inf,4,66.67,2,0
504,10,Death Over,5,5,45,7.0,62.0,6,8.86,10.33,7.33,13,28.89,7,1
504,10,Middle Over,5,5,55,9.0,47.0,5,5.22,9.4,10.8,24,43.64,2,2
504,10,Powerplay Over,7,7,78,13.0,119.0,4,9.15,29.75,18.0,33,42.31,19,3
516,10,Death Over,2,2,11,1.0,11.0,2,11.0,5.5,5.5,6,54.55,0,1
516,10,Middle Over,14,14,226,37.0,332.0,8,8.97,41.5,27.75,72,31.86,23,19
518,10,Middle Over,2,2,12,2.0,22.0,1,11.0,22.0,12.0,3,25.0,1,2
518,10,Powerplay Over,2,2,38,6.0,48.0,1,8.0,48.0,36.0,14,36.84,5,1
522,10,Death Over,5,5,49,8.0,81.0,2,10.12,40.5,22.0,16,32.65,11,2
522,10,Middle Over,2,2,12,2.0,8.0,1,4.0,8.0,12.0,6,50.0,0,0
522,10,Powerplay Over,6,6,76,12.0,99.0,3,8.25,33.0,24.0,26,34.21,9,3
526,10,Middle Over,2,2,36,6.0,50.0,1,8.33,50.0,36.0,8,22.22,5,1
526,10,Powerplay Over,1,1,6,1.0,7.0,0,7.0,0.0,inf,2,33.33,1,0
529,10,Death Over,4,4,22,3.0,37.0,1,12.33,37.0,21.0,6,27.27,4,1
529,10,Middle Over,1,1,6,1.0,6.0,0,6.0,0.0,inf,0,0.0,0,0
529,10,Powerplay Over,6,6,80,13.0,108.0,5,8.31,21.6,14.4,34,42.5,15,2
545,10,Death Over,9,9,72,12.0,97.0,10,8.08,9.7,7.0,21,29.17,9,3
545,10,Middle Over,9,9,82,13.0,99.0,3,7.62,33.0,26.0,23,28.05,4,4
545,10,Powerplay Over,10,10,67,11.0,104.0,3,9.45,34.67,22.0,21,31.34,8,6
550,10,Death Over,12,12,108,18.0,172.0,5,9.56,34.4,21.2,25,23.15,9,11
550,10,Middle Over,9,9,73,12.0,96.0,5,8.0,19.2,14.4,23,31.51,11,2
550,10,Powerplay Over,12,12,96,16.0,142.0,3,8.88,47.33,32.0,39,40.62,18,5
573,10,Death Over,1,1,6,1.0,11.0,0,11.0,0.0,inf,0,0.0,0,1
573,10,Middle Over,6,6,84,14.0,142.0,2,10.14,71.0,42.0,18,21.43,11,7
573,10,Powerplay Over,3,3,32,5.0,26.0,4,5.2,6.5,7.5,18,56.25,2,1
576,10,Death Over,4,4,24,4.0,48.0,0,12.0,0.0,inf,4,16.67,4,3
576,10,Middle Over,12,12,199,33.0,292.0,5,8.85,58.4,39.6,52,26.13,24,12
576,10,Powerplay Over,1,1,6,1.0,9.0,0,9.0,0.0,inf,1,16.67,1,0
583,10,Middle Over,4,4,43,7.0,61.0,1,8.71,61.0,42.0,7,16.28,0,4
584,10,Middle Over,3,3,18,3.0,24.0,1,8.0,24.0,18.0,7,38.89,1,2
584,10,Powerplay Over,1,1,6,1.0,17.0,0,17.0,0.0,inf,1,16.67,2,1
585,10,Death Over,3,3,31,5.0,37.0,3,7.4,12.33,10.0,11,35.48,3,1
585,10,Middle Over,2,2,27,4.0,51.0,0,12.75,0.0,inf,3,11.11,6,2
585,10,Powerplay Over,3,3,32,5.0,46.0,0,9.2,0.0,inf,11,34.38,8,0
594,10,Death Over,3,3,27,4.0,40.0,1,10.0,40.0,24.0,7,25.93,2,2
594,10,Middle Over,4,4,44,7.0,58.0,1,8.29,58.0,41.0,17,38.64,6,2
594,10,Powerplay Over,4,4,37,6.0,46.0,3,7.67,15.33,12.0,18,48.65,5,2
600,10,Death Over,6,6,52,8.0,83.0,3,10.38,27.67,17.0,13,25.0,5,5
600,10,Middle Over,5,5,43,7.0,51.0,1,7.29,51.0,42.0,13,30.23,3,2
600,10,Powerplay Over,10,10,95,15.0,141.0,1,9.4,141.0,90.0,32,33.68,17,5
609,10,Death Over,2,2,18,3.0,27.0,2,9.0,13.5,9.0,3,16.67,0,2
609,10,Middle Over,4,4,30,5.0,54.0,0,10.8,0.0,inf,4,13.33,3,3
620,10,Death Over,10,10,89,14.0,151.0,8,10.79,18.88,10.5,21,23.6,14,7
620,10,Middle Over,3,3,19,3.0,31.0,0,10.33,0.0,inf,5,26.32,1,2
620,10,Powerplay Over,13,13,192,32.0,216.0,9,6.75,24.0,20.67,89,46.35,28,5
622,10,Death Over,4,4,33,5.0,46.0,3,9.2,15.33,10.0,9,27.27,4,1
622,10,Middle Over,5,5,62,10.0,91.0,1,9.1,91.0,60.0,17,27.42,8,3
622,10,Powerplay Over,6,6,70,11.0,106.0,1,9.64,106.0,66.0,29,41.43,14,4
630,10,Middle Over,3,3,25,4.0,38.0,2,9.5,19.0,12.0,3,12.0,4,0
630,10,Powerplay Over,2,2,12,2.0,12.0,2,6.0,6.0,6.0,6,50.0,2,0
632,10,Death Over,3,3,26,4.0,68.0,0,17.0,0.0,inf,4,15.38,3,7
632,10,Powerplay Over,3,3,39,6.0,51.0,1,8.5,51.0,36.0,17,43.59,7,1
639,10,Death Over,3,3,17,2.0,31.0,4,15.5,7.75,4.25,7,41.18,3,2
639,10,Middle Over,6,6,105,17.0,132.0,3,7.76,44.0,34.0,31,29.52,5,7
641,10,Middle Over,3,3,30,5.0,24.0,1,4.8,24.0,30.0,15,50.0,2,0
641,10,Powerplay Over,3,3,36,6.0,34.0,1,5.67,34.0,36.0,19,52.78,2,2
645,10,Middle Over,2,2,18,3.0,25.0,2,8.33,12.5,9.0,6,33.33,1,2
645,10,Powerplay Over,1,1,6,1.0,17.0,0,17.0,0.0,inf,1,16.67,2,1
652,10,Death Over,1,1,4,0.0,4.0,0,inf,0.0,inf,1,25.0,0,0
652,10,Middle Over,1,1,7,1.0,11.0,0,11.0,0.0,inf,1,14.29,0,1
652,10,Powerplay Over,1,1,6,1.0,19.0,0,19.0,0.0,inf,1,16.67,3,1
660,10,Death Over,1,1,6,1.0,4.0,0,4.0,0.0,inf,2,33.33,0,0
660,10,Middle Over,6,6,66,11.0,74.0,3,6.73,24.67,22.0,24,36.36,7,2
660,10,Powerplay Over,7,7,79,13.0,110.0,6,8.46,18.33,13.0,36,45.57,11,6
663,10,Death Over,9,9,81,13.0,107.0,3,8.23,35.67,26.0,24,29.63,5,6
663,10,Middle Over,12,12,136,22.0,150.0,8,6.82,18.75,16.5,38,27.94,10,2
663,10,Powerplay Over,4,4,32,5.0,41.0,0,8.2,0.0,inf,12,37.5,5,1
664,10,Death Over,10,10,61,10.0,97.0,2,9.7,48.5,30.0,16,26.23,5,7
664,10,Middle Over,12,12,201,33.0,233.0,13,7.06,17.92,15.23,70,34.83,9,12
664,10,Powerplay Over,4,4,24,4.0,39.0,3,9.75,13.0,8.0,8,33.33,6,1
670,10,Middle Over,1,1,12,2.0,12.0,0,6.0,0.0,inf,4,33.33,0,1
670,10,Powerplay Over,2,2,25,4.0,30.0,0,7.5,0.0,inf,9,36.0,2,1
674,10,Death Over,1,1,6,1.0,20.0,0,20.0,0.0,inf,0,0.0,2,1
674,10,Middle Over,3,3,26,4.0,52.0,0,13.0,0.0,inf,4,15.38,4,3
674,10,Powerplay Over,6,6,82,13.0,107.0,0,8.23,0.0,inf,28,34.15,14,2
681,10,Death Over,7,7,78,13.0,101.0,7,7.77,14.43,11.14,20,25.64,8,2
681,10,Middle Over,4,4,25,4.0,37.0,1,9.25,37.0,24.0,8,32.0,3,2
681,10,Powerplay Over,9,9,86,14.0,102.0,4,7.29,25.5,21.0,43,50.0,13,3
682,10,Death Over,3,3,18,3.0,31.0,2,10.33,15.5,9.0,4,22.22,3,1
682,10,Middle Over,6,6,38,6.0,58.0,1,9.67,58.0,35.0,11,28.95,4,3
682,10,Powerplay Over,6,6,62,10.0,84.0,0,8.4,0.0,inf,20,32.26,12,1
710,10,Death Over,11,11,115,19.0,153.0,16,8.05,9.56,7.06,46,40.0,8,11
710,10,Middle Over,5,5,31,5.0,32.0,2,6.4,16.0,15.0,11,35.48,4,0
710,10,Powerplay Over,12,12,133,22.0,137.0,6,6.23,22.83,22.0,62,46.62,11,6
713,10,Death Over,1,1,13,2.0,21.0,1,10.5,21.0,12.0,3,23.08,3,0
713,10,Middle Over,1,1,13,2.0,14.0,1,7.0,14.0,12.0,4,30.77,1,0
713,10,Powerplay Over,3,3,40,6.0,61.0,1,10.17,61.0,36.0,14,35.0,5,4
714,10,Death Over,7,7,50,8.0,93.0,6,11.62,15.5,8.0,17,34.0,6,8
714,10,Middle Over,8,8,90,15.0,109.0,4,7.27,27.25,21.75,33,36.67,10,4
714,10,Powerplay Over,13,13,164,27.0,208.0,7,7.7,29.71,22.29,67,40.85,28,5
728,10,Death Over,13,13,154,25.0,196.0,18,7.84,10.89,8.11,40,25.97,14,7
728,10,Middle Over,4,4,24,4.0,26.0,2,6.5,13.0,12.0,6,25.0,2,0
728,10,Powerplay Over,14,14,146,24.0,147.0,6,6.12,24.5,24.0,71,48.63,19,2
731,10,Middle Over,1,1,6,1.0,12.0,0,12.0,0.0,inf,0,0.0,2,0
734,10,Death Over,5,5,31,5.0,45.0,1,9.0,45.0,30.0,9,29.03,3,2
734,10,Middle Over,13,13,240,40.0,254.0,12,6.35,21.17,20.0,87,36.25,16,9
734,10,Powerplay Over,8,8,57,9.0,59.0,4,6.56,14.75,13.5,25,43.86,5,2
736,10,Powerplay Over,1,1,7,1.0,9.0,1,9.0,9.0,6.0,2,28.57,0,1
744,10,Death Over,5,5,34,5.0,37.0,7,7.4,5.29,4.43,13,38.24,0,3
744,10,Middle Over,10,10,154,25.0,148.0,9,5.92,16.44,16.67,59,38.31,6,6
744,10,Powerplay Over,1,1,12,2.0,12.0,0,6.0,0.0,inf,8,66.67,1,1
752,10,Death Over,12,12,132,22.0,190.0,8,8.64,23.75,15.0,38,28.79,11,11
752,10,Middle Over,7,7,62,10.0,126.0,1,12.6,126.0,60.0,17,27.42,17,5
752,10,Powerplay Over,13,13,151,25.0,191.0,10,7.64,19.1,14.4,64,42.38,26,4
755,10,Death Over,5,5,30,5.0,60.0,2,12.0,30.0,15.0,6,20.0,2,6
755,10,Middle Over,9,9,74,12.0,103.0,2,8.58,51.5,36.0,14,18.92,11,1
755,10,Powerplay Over,11,11,142,23.0,150.0,6,6.52,25.0,23.17,52,36.62,18,1
775,10,Middle Over,1,1,7,1.0,20.0,0,20.0,0.0,inf,1,14.29,1,2
775,10,Powerplay Over,1,1,6,1.0,9.0,0,9.0,0.0,inf,3,50.0,2,0
11,11,Middle Over,6,6,44,7.0,42.0,0,6.0,0.0,inf,14,31.82,2,1
11,11,Powerplay Over,12,12,204,34.0,236.0,10,6.94,23.6,19.3,100,49.02,26,9
19,11,Death Over,5,5,33,5.0,62.0,2,12.4,31.0,15.0,6,18.18,1,6
19,11,Middle Over,13,13,201,33.0,225.0,6,6.82,37.5,32.0,73,36.32,13,9
19,11,Powerplay Over,8,8,79,13.0,76.0,4,5.85,19.0,19.5,41,51.9,11,1
25,11,Middle Over,2,2,18,3.0,19.0,1,6.33,19.0,18.0,7,38.89,1,1
31,11,Middle Over,1,1,19,3.0,35.0,0,11.67,0.0,inf,4,21.05,1,3
31,11,Powerplay Over,1,1,6,1.0,12.0,0,12.0,0.0,inf,2,33.33,1,1
37,11,Middle Over,1,1,12,2.0,17.0,0,8.5,0.0,inf,5,41.67,1,1
37,11,Powerplay Over,1,1,7,1.0,17.0,0,17.0,0.0,inf,2,28.57,2,1
38,11,Middle Over,1,1,6,1.0,8.0,0,8.0,0.0,inf,1,16.67,1,0
38,11,Powerplay Over,1,1,12,2.0,28.0,0,14.0,0.0,inf,5,41.67,2,3
43,11,Death Over,1,1,6,1.0,5.0,0,5.0,0.0,inf,1,16.67,0,0
43,11,Middle Over,6,6,78,13.0,110.0,4,8.46,27.5,19.5,16,20.51,4,7
43,11,Powerplay Over,4,4,38,6.0,77.0,0,12.83,0.0,inf,10,26.32,5,6
57,11,Death Over,2,2,12,2.0,18.0,0,9.0,0.0,inf,1,8.33,0,1
57,11,Middle Over,8,8,116,19.0,153.0,1,8.05,153.0,114.0,30,25.86,11,5
57,11,Powerplay Over,4,4,30,5.0,47.0,2,9.4,23.5,15.0,7,23.33,5,2
66,11,Death Over,3,3,19,3.0,23.0,1,7.67,23.0,18.0,7,36.84,0,2
66,11,Middle Over,3,3,19,3.0,30.0,1,10.0,30.0,18.0,5,26.32,2,2
66,11,Powerplay Over,6,6,79,13.0,151.0,2,11.62,75.5,39.0,31,39.24,12,13
71,11,Middle Over,3,3,25,4.0,38.0,4,9.5,9.5,6.0,7,28.0,5,1
71,11,Powerplay Over,3,3,13,2.0,6.0,0,3.0,0.0,inf,10,76.92,1,0
99,11,Death Over,5,5,31,5.0,34.0,4,6.8,8.5,7.75,13,41.94,3,1
99,11,Middle Over,11,11,143,23.0,153.0,6,6.65,25.5,23.0,43,30.07,9,3
99,11,Powerplay Over,9,9,72,12.0,97.0,2,8.08,48.5,36.0,26,36.11,9,4
100,11,Middle Over,1,1,7,1.0,10.0,0,10.0,0.0,inf,0,0.0,0,0
104,11,Death Over,1,1,6,1.0,8.0,1,8.0,8.0,6.0,2,33.33,1,0
104,11,Middle Over,6,6,55,9.0,74.0,2,8.22,37.0,27.0,15,27.27,5,3
104,11,Powerplay Over,4,4,37,6.0,50.0,2,8.33,25.0,18.0,15,40.54,2,4
106,11,Death Over,9,9,110,18.0,181.0,8,10.06,22.62,12.75,25,22.73,13,10
106,11,Middle Over,11,11,115,19.0,127.0,1,6.68,127.0,108.0,45,39.13,5,8
106,11,Powerplay Over,6,6,39,6.0,59.0,2,9.83,29.5,18.0,15,38.46,5,3
109,11,Middle Over,4,4,42,7.0,76.0,3,10.86,25.33,14.0,7,16.67,5,4
109,11,Powerplay Over,6,6,50,8.0,85.0,0,10.62,0.0,inf,13,26.0,9,4
122,11,Death Over,10,10,105,17.0,145.0,7,8.53,20.71,14.43,29,27.62,12,5
122,11,Middle Over,7,7,46,7.0,64.0,4,9.14,16.0,10.5,17,36.96,6,3
122,11,Powerplay Over,10,10,98,16.0,116.0,4,7.25,29.0,22.5,47,47.96,13,4
124,11,Death Over,1,1,6,1.0,18.0,0,18.0,0.0,inf,0,0.0,2,1
124,11,Middle Over,1,1,6,1.0,21.0,0,21.0,0.0,inf,1,16.67,0,3
124,11,Powerplay Over,2,2,26,4.0,36.0,3,9.0,12.0,8.0,15,57.69,5,2
125,11,Middle Over,3,3,24,4.0,42.0,1,10.5,42.0,24.0,4,16.67,4,1
128,11,Death Over,9,9,62,10.0,88.0,3,8.8,29.33,20.0,20,32.26,9,2
128,11,Middle Over,9,9,107,17.0,132.0,2,7.76,66.0,51.0,28,26.17,12,2
128,11,Powerplay Over,7,7,63,10.0,83.0,3,8.3,27.67,20.0,25,39.68,14,0
133,11,Death Over,4,4,24,4.0,41.0,0,10.25,0.0,inf,4,16.67,1,3
133,11,Middle Over,17,17,243,40.0,306.0,9,7.65,34.0,26.67,64,26.34,13,14
133,11,Powerplay Over,10,10,78,13.0,109.0,5,8.38,21.8,15.6,28,35.9,14,3
134,11,Death Over,12,12,128,21.0,229.0,10,10.9,22.9,11.8,36,28.12,10,19
134,11,Middle Over,7,7,67,11.0,85.0,3,7.73,28.33,22.0,27,40.3,8,3
134,11,Powerplay Over,11,11,100,16.0,117.0,3,7.31,39.0,32.0,48,48.0,15,2
136,11,Death Over,1,1,6,1.0,6.0,0,6.0,0.0,inf,2,33.33,0,0
136,11,Middle Over,11,11,85,14.0,126.0,3,9.0,42.0,28.0,19,22.35,8,6
136,11,Powerplay Over,15,15,153,25.0,180.0,8,7.2,22.5,18.75,66,43.14,26,3
150,11,Death Over,6,6,43,7.0,60.0,1,8.57,60.0,42.0,15,34.88,5,3
150,11,Middle Over,14,14,225,37.0,308.0,14,8.32,22.0,15.86,65,28.89,25,14
156,11,Death Over,3,3,38,6.0,89.0,2,14.83,44.5,17.0,8,21.05,8,7
156,11,Middle Over,2,2,18,3.0,26.0,1,8.67,26.0,18.0,6,33.33,3,1
161,11,Death Over,13,13,146,24.0,194.0,13,8.08,14.92,10.62,42,28.77,14,8
161,11,Middle Over,11,11,100,16.0,131.0,4,8.19,32.75,24.0,16,16.0,10,2
161,11,Powerplay Over,12,12,107,17.0,123.0,7,7.24,17.57,14.57,50,46.73,15,3
171,11,Death Over,4,4,30,5.0,39.0,3,7.8,13.0,9.0,12,40.0,3,2
171,11,Middle Over,5,5,49,8.0,80.0,3,10.0,26.67,16.0,13,26.53,6,4
171,11,Powerplay Over,4,4,30,5.0,48.0,1,9.6,48.0,30.0,9,30.0,7,1
182,11,Death Over,8,8,55,9.0,91.0,8,10.11,11.38,6.5,24,43.64,5,9
182,11,Middle Over,12,12,122,20.0,140.0,6,7.0,23.33,19.0,35,28.69,11,3
182,11,Powerplay Over,10,10,93,15.0,150.0,4,10.0,37.5,22.5,35,37.63,20,6
184,11,Middle Over,10,10,146,24.0,185.0,5,7.71,37.0,28.8,46,31.51,15,7
184,11,Powerplay Over,5,5,47,7.0,85.0,2,12.14,42.5,23.5,22,46.81,10,6
210,11,Death Over,6,6,49,8.0,69.0,2,8.62,34.5,24.0,11,22.45,5,3
210,11,Middle Over,7,7,61,10.0,85.0,1,8.5,85.0,60.0,19,31.15,5,5
210,11,Powerplay Over,7,7,44,7.0,71.0,1,10.14,71.0,42.0,9,20.45,5,4
214,11,Death Over,5,5,58,9.0,95.0,5,10.56,19.0,10.6,15,25.86,8,4
214,11,Middle Over,5,5,39,6.0,56.0,1,9.33,56.0,37.0,9,23.08,5,2
214,11,Powerplay Over,5,5,37,6.0,60.0,3,10.0,20.0,12.0,9,24.32,6,2
225,11,Middle Over,4,4,34,5.0,58.0,1,11.6,58.0,30.0,8,23.53,5,3
254,11,Powerplay Over,1,1,12,2.0,19.0,0,9.5,0.0,inf,4,33.33,4,0
264,11,Death Over,6,6,43,7.0,64.0,4,9.14,16.0,10.5,9,20.93,1,4
264,11,Middle Over,13,13,225,37.0,282.0,5,7.62,56.4,43.2,59,26.22,16,11
264,11,Powerplay Over,6,6,46,7.0,64.0,1,9.14,64.0,46.0,8,17.39,6,1
273,11,Death Over,3,3,19,3.0,31.0,0,10.33,0.0,inf,3,15.79,0,3
273,11,Middle Over,16,16,268,44.0,357.0,17,8.11,21.0,15.65,80,29.85,19,20
273,11,Powerplay Over,3,3,25,4.0,30.0,0,7.5,0.0,inf,7,28.0,1,1
308,11,Death Over,1,1,6,1.0,20.0,0,20.0,0.0,inf,0,0.0,3,1
308,11,Middle Over,6,6,54,9.0,89.0,3,9.89,29.67,18.0,12,22.22,8,4
308,11,Powerplay Over,1,1,6,1.0,11.0,0,11.0,0.0,inf,2,33.33,2,0
310,11,Death Over,12,12,131,21.0,166.0,13,7.9,12.77,9.69,45,34.35,11,8
310,11,Middle Over,13,13,91,15.0,88.0,2,5.87,44.0,45.0,31,34.07,5,1
310,11,Powerplay Over,14,14,111,18.0,118.0,2,6.56,59.0,54.0,52,46.85,15,2
